"location","Month","Tmax","Tmin","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
"MS",9,2.69264493882091,2.38940912124583,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",10,2.0822255839822,2.46058364849833,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",11,3.72369988876529,2.87416729699666,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",12,2.7706787541713,2.65159877641824,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",1,1.9072149054505,1.7175255839822,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",2,0.956615906562848,1.20463648498331,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",3,1.09979677419355,1.27605862068965,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",4,1.24662625139043,1.22887385984427,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",5,0.902402780867629,0.968586763070078,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",6,1.8302531701891,1.75145839822024,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",7,2.30330467185762,1.9958106785317,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",8,3.88007530589544,3.23723459399333,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",9,2.01728687430478,1.83759299221357,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",10,1.18640300333704,1.68497074527252,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",11,1.92882246941046,1.19659955506118,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",12,2.15794327030033,2.1544149054505,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",1,5.48576006674082,5.82226429365962,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",2,5.09033203559511,5.6733042269188,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",3,5.57054193548387,5.03614571746385,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",4,3.15270044493882,3.13439321468298,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",5,3.57818020022247,3.59550934371524,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",6,3.37121768631813,3.6846745272525,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",7,5.71979822024472,5.15608809788654,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",8,8.22142046718576,7.45412491657397,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",9,6.0945255839822,5.59461879866518,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",10,5.00987074527252,5.35442235817575,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",11,5.41783214682981,5.15309310344828,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",12,5.13774327030033,5.38436006674082,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",1,1.08272703003337,0.862886206896552,"ssp126",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",2,1.20916462736374,1.3164084538376,"ssp126",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",3,1.12505761957731,0.888379755283649,"ssp126",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",4,2.31338998887653,1.31120456062291,"ssp126",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",5,1.26943270300334,1.208389432703,"ssp126",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",6,1.10434416017798,0.891430478309232,"ssp126",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",7,2.01080233592881,1.3620766407119,"ssp126",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",8,2.42451223581758,1.52955161290322,"ssp126",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",9,1.37566518353727,1.03624215795328,"ssp126",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",10,1.15387397107898,1.21892658509455,"ssp126",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",11,1.71955372636262,1.61901646273637,"ssp126",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",12,1.29690044493882,1.30452892102336,"ssp126",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",1,1.19912380422692,1.19716685205784,"ssp126",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",2,1.31140333704116,1.43350200222469,"ssp126",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",3,0.559618909899888,0.470305561735261,"ssp126",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",4,1.45130289210234,0.820511012235817,"ssp126",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",5,1.73630367074527,1.54782169076752,"ssp126",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",6,1.9006893214683,1.43689176863181,"ssp126",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",7,1.76056362625139,1.38380889877642,"ssp126",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",8,0.629070300333705,0.493183870967741,"ssp126",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",9,0.762574860956619,0.740580867630701,"ssp126",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",10,0.939390100111234,0.961481423804227,"ssp126",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",11,1.69046662958843,1.63349388209121,"ssp126",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",12,1.19991334816463,0.844874082313682,"ssp126",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",1,1.03353348164627,1.08569265850945,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",2,1.04210333704116,0.980982647385984,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",3,1.79047052280311,1.71490556173526,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",4,1.46215773081201,0.99841746384872,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",5,0.128132703003338,0.678947497219133,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",6,1.21404093437152,1.32332080088988,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",7,2.33691846496107,1.74943470522803,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",8,1.11864126807564,1.25780322580645,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",9,0.809471635150167,1.25079054505006,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",10,1.23854493882091,1.34553948832036,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",11,2.14439888765295,1.94606484983315,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",12,1.02630689655172,0.979135372636262,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",1,1.98337219132369,2.22349588431591,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",2,2.49167753058954,2.8621213570634,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",3,2.23303503893215,2.17245717463849,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",4,2.32008998887653,1.88079810901001,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",5,1.93103915461624,2.20301523915462,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",6,1.54813448275862,1.78362080088988,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",7,2.19059911012236,2.13419276974416,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",8,2.82559288097887,2.80280322580645,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",9,3.41306518353727,3.15530667408231,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",10,1.50397074527253,2.02605239154616,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",11,2.44274727474972,2.38421001112347,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",12,2.5458681868743,2.823619243604,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",1,1.21178186874305,1.0685829810901,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",2,2.74303236929922,2.87323426028921,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",3,2.46267052280311,2.44422491657397,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",4,2.08035773081201,1.80801423804227,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",5,0.7059552836485,1.04511201334816,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",6,1.8530893214683,1.52149499443827,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",7,2.28510556173526,1.83590889877642,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",8,2.60546062291435,2.22388064516129,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",9,2.52209421579533,2.04099699666296,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",10,0.908754616240268,1.28269432703003,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",11,2.10490533926585,1.94793581757508,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",12,1.20239399332592,1.10378698553949,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",1,3.93611412680756,4.45505717463849,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",2,3.43491301446051,3.93686974416018,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",3,2.91052213570634,3.143089432703,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",4,3.04697708565072,2.78754972191324,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",5,1.81241334816463,2.35800878754171,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",6,3.24583448275862,3.30406918798665,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",7,4.09540878754171,3.78610567296997,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",8,5.14038320355951,4.56060322580645,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",9,4.26552647385985,4.12883893214683,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",10,3.50956751946607,3.84607174638487,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",11,4.10398598442714,4.13411646273637,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",12,3.35029076751947,3.66774182424917,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",1,1.69070767519466,1.39604749721913,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",2,1.5089872080089,1.32831813125695,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",3,1.11947052280312,1.33135717463849,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",4,1.5580383759733,1.18931746384872,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",5,0.654539154616241,1.15054104560623,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",6,1.73951512791991,1.71347563959955,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",7,2.02211846496107,2.05606696329255,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",8,2.12502513904338,2.06723870967742,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",9,2.42801034482759,2.24562925472747,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",10,1.28764171301446,1.67627819799778,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",11,2.27596662958843,2.22355517241379,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",12,1.21756818687431,1.32614182424917,"ssp585",2035,2065,2050,2005,"relative","EC-Earth3-Veg-LR"
"MS",1,3.77956251390434,4.24762814238042,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",2,4.36451624026696,5.33975361512792,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",3,4.29440278086763,4.62476362625139,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",4,3.13075773081201,3.00604004449388,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",5,2.83140367074527,3.2918765294772,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",6,4.07965061179088,4.32071757508343,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",7,4.79000556173526,4.83639276974416,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",8,6.87953481646274,6.28535161290323,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",9,6.08447163515017,5.72842602892102,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",10,4.93720945494995,5.10506206896552,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",11,4.93003759733037,5.02474549499444,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",12,4.52265850945495,4.73006440489433,"ssp585",2070,2100,2085,2005,"relative","EC-Earth3-Veg-LR"
"MS",1,0.769888654060067,0.713366073414905,"ssp126",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",2,-0.705112680756395,-1.05906496106785,"ssp126",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",3,1.15472068965517,0.696901112347052,"ssp126",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",4,0.999500000000001,0.659808565072303,"ssp126",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",5,1.11426440489433,0.761463181312569,"ssp126",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",6,1.11215895439377,0.307896774193548,"ssp126",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",7,1.16408008898777,0.159224694104561,"ssp126",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",8,0.549743937708566,0.125944827586206,"ssp126",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",9,1.35035862068965,0.75499810901001,"ssp126",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",10,0.785245717463848,0.369082313681869,"ssp126",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",11,0.989236151279199,0.626894215795328,"ssp126",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",12,0.575874638487208,0.357541601779755,"ssp126",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",1,1.31069833147942,1.29259833147942,"ssp126",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",2,0.315113125695217,0.219135038932147,"ssp126",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",3,1.43879810901001,1.00976885428254,"ssp126",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",4,2.49981935483871,1.92933759733037,"ssp126",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",5,1.78923537263626,1.45145995550612,"ssp126",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",6,1.08324927697442,0.345261290322581,"ssp126",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",7,1.35872525027809,0.631418242491657,"ssp126",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",8,1.7513084538376,0.735731924360401,"ssp126",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",9,2.0862553948832,1.39375617352614,"ssp126",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",10,1.22697152391546,0.828640378197998,"ssp126",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",11,1.40577163515017,1.2172361512792,"ssp126",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",12,1.38742302558398,1.3175319243604,"ssp126",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",1,2.11891446051168,2.17060155728587,"ssp245",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",2,1.02030022246941,1.21684149054505,"ssp245",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",3,2.31054972191324,2.17494627363737,"ssp245",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",4,1.47525483870968,1.09407953281424,"ssp245",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",5,1.12999343715239,1.41400834260289,"ssp245",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",6,0.935210567296995,1.11246451612903,"ssp245",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",7,1.37997686318131,1.49799888765295,"ssp245",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",8,1.15902458286985,1.29361579532814,"ssp245",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",9,0.995342491657397,1.03324004449388,"ssp245",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",10,1.59969733036707,1.59936941045606,"ssp245",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",11,1.01527808676307,0.890832925472747,"ssp245",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",12,1.2163681868743,1.32388031145717,"ssp245",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",1,1.66126929922136,1.71327897664071,"ssp245",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",2,0.459522803114572,0.733325361512792,"ssp245",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",3,1.80998843159066,1.59993337041157,"ssp245",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",4,1.79794193548387,1.77959243604004,"ssp245",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",5,1.56732246941046,1.7915341490545,"ssp245",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",6,0.330613793103449,0.905138709677418,"ssp245",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",7,1.3351575083426,1.56050533926585,"ssp245",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",8,0.672482647385984,1.34166740823137,"ssp245",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",9,2.08668765294772,2.0751787541713,"ssp245",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",10,2.29981023359288,2.33497586206897,"ssp245",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",11,2.20872647385984,1.86435873192436,"ssp245",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",12,1.60939076751947,1.59828676307008,"ssp245",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",1,1.658259621802,1.74797575083426,"ssp370",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",2,0.950406674082314,1.23485439377086,"ssp370",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",3,2.31443036707453,2.03187530589544,"ssp370",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",4,2.01116129032258,1.75537953281424,"ssp370",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",5,2.55409988876529,2.37034060066741,"ssp370",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",6,1.84563959955506,1.7067935483871,"ssp370",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",7,1.90231557285873,1.85519888765295,"ssp370",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",8,0.789463292547275,1.08631579532814,"ssp370",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",9,0.776003781979977,1.20409165739711,"ssp370",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",10,1.82216507230256,1.78857908787542,"ssp370",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",11,1.91116195773081,1.80577808676307,"ssp370",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",12,1.49750367074527,1.43330934371524,"ssp370",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",1,2.5513467185762,2.53843058954394,"ssp370",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",2,1.49995183537264,1.6931447163515,"ssp370",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",3,2.8391658509455,2.65385272525028,"ssp370",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",4,2.22341612903226,1.8735085650723,"ssp370",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",5,2.13645795328143,2.19470189098999,"ssp370",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",6,2.00749121245829,1.98790322580645,"ssp370",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",7,1.81216718576196,1.77732146829811,"ssp370",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",8,2.30894716351501,2.02931902113459,"ssp370",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",9,3.70369410456062,3.28011423804227,"ssp370",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",10,3.05913926585095,2.91010812013348,"ssp370",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",11,2.25497808676307,2.01655550611791,"ssp370",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",12,2.50463915461624,2.38044160177976,"ssp370",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",1,2.19212736373749,2.32529833147942,"ssp585",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",2,1.88540344827586,1.82349632925473,"ssp585",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",3,2.24649488320356,1.88006885428254,"ssp585",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",4,1.77071612903226,1.46508921023359,"ssp585",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",5,1.57507085650723,1.57330834260289,"ssp585",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",6,1.28858153503893,1.37746774193548,"ssp585",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",7,0.86252525027809,0.9954021134594,"ssp585",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",8,1.28754716351501,1.38680934371524,"ssp585",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",9,1.78417152391546,1.51990133481646,"ssp585",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",10,1.80439087875417,1.78978553948832,"ssp585",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",11,1.44076518353726,1.2086361512792,"ssp585",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",12,2.34342625139043,2.14529321468298,"ssp585",2035,2065,2050,2005,"relative","FGOALS-g3"
"MS",1,2.84462091212458,3.09002736373749,"ssp585",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",2,1.76417764182425,2.00384794215795,"ssp585",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",3,3.13969810901001,2.94093659621802,"ssp585",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",4,3.32342258064516,2.97621179087875,"ssp585",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",5,2.46311601779755,2.65416640711902,"ssp585",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",6,2.80976540600667,2.56623548387097,"ssp585",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",7,2.44905428253615,2.71956985539488,"ssp585",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",8,3.2632213570634,2.99872224694105,"ssp585",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",9,3.09500378197998,3.0704723025584,"ssp585",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",10,2.86531668520578,3.06912102335929,"ssp585",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",11,3.7052296996663,3.24000389321468,"ssp585",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",12,3.61193592880979,3.38061256952169,"ssp585",2070,2100,2085,2005,"relative","FGOALS-g3"
"MS",1,1.43514616240267,1.06853337041157,"ssp126",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",2,1.94665628476085,1.97271824249166,"ssp126",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",3,3.22269343715239,1.96931824249166,"ssp126",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",4,1.51037252502781,1.26344360400445,"ssp126",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",5,2.09563526140156,1.13078776418243,"ssp126",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",6,1.47069032258064,0.880237374860958,"ssp126",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",7,1.53644449388209,1.09335472747497,"ssp126",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",8,2.13479721913237,0.557475305895439,"ssp126",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",9,1.40594827586207,0.588716796440488,"ssp126",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",10,1.69407296996663,0.907761735261402,"ssp126",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",11,0.791070189098999,0.453082202447163,"ssp126",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",12,1.62632224694105,1.0738703003337,"ssp126",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",1,1.40847842046719,1.21715917686318,"ssp126",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",2,1.18318854282536,1.26480533926585,"ssp126",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",3,2.00582569521691,1.52040533926585,"ssp126",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",4,1.05115639599555,1.03276295884316,"ssp126",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",5,1.79038042269188,1.27604905450501,"ssp126",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",6,1.9638129032258,1.22389866518354,"ssp126",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",7,1.98255417130145,1.03706117908787,"ssp126",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",8,1.74420367074527,0.655549499443827,"ssp126",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",9,0.598367630700778,0.196965183537262,"ssp126",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",10,1.62794716351502,0.92655850945495,"ssp126",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",11,0.935360511679644,0.580243492769744,"ssp126",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",12,1.45796740823137,1.09460578420467,"ssp126",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",1,1.18461390433815,1.13686240266963,"ssp245",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
