"","YEARMODA","DATE","Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec","Tmin_source","Tmax_source"
"1256",19930609,1993-06-09 12:00:00,"1993-06-09 12:00:00",1993,6,9,11.1341204379562,27.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1257",19930610,1993-06-10 12:00:00,"1993-06-10 12:00:00",1993,6,10,15.5341204379562,26.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1258",19930611,1993-06-11 12:00:00,"1993-06-11 12:00:00",1993,6,11,12.3341204379562,19.8770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1259",19930612,1993-06-12 12:00:00,"1993-06-12 12:00:00",1993,6,12,10.1341204379562,15.2770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1260",19930613,1993-06-13 12:00:00,"1993-06-13 12:00:00",1993,6,13,11.4341204379562,14.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1261",19930614,1993-06-14 12:00:00,"1993-06-14 12:00:00",1993,6,14,12.1341204379562,17.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1262",19930615,1993-06-15 12:00:00,"1993-06-15 12:00:00",1993,6,15,11.9341204379562,17.3770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1263",19930616,1993-06-16 12:00:00,"1993-06-16 12:00:00",1993,6,16,9.5341204379562,21.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1264",19930617,1993-06-17 12:00:00,"1993-06-17 12:00:00",1993,6,17,9.7341204379562,17.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1265",19930618,1993-06-18 12:00:00,"1993-06-18 12:00:00",1993,6,18,6.0341204379562,24.6770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1266",19930619,1993-06-19 12:00:00,"1993-06-19 12:00:00",1993,6,19,9.13412043795621,28.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1267",19930620,1993-06-20 12:00:00,"1993-06-20 12:00:00",1993,6,20,15.8341204379562,21.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1268",19930621,1993-06-21 12:00:00,"1993-06-21 12:00:00",1993,6,21,10.1341204379562,19.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1269",19930622,1993-06-22 12:00:00,"1993-06-22 12:00:00",1993,6,22,12.9341204379562,19.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1270",19930623,1993-06-23 12:00:00,"1993-06-23 12:00:00",1993,6,23,15.5341204379562,20.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1271",19930624,1993-06-24 12:00:00,"1993-06-24 12:00:00",1993,6,24,10.3341204379562,17.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1272",19930625,1993-06-25 12:00:00,"1993-06-25 12:00:00",1993,6,25,4.5341204379562,18.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1273",19930626,1993-06-26 12:00:00,"1993-06-26 12:00:00",1993,6,26,9.7341204379562,19.5770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1274",19930627,1993-06-27 12:00:00,"1993-06-27 12:00:00",1993,6,27,15.1341204379562,21.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1275",19930628,1993-06-28 12:00:00,"1993-06-28 12:00:00",1993,6,28,11.5341204379562,18.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1276",19930629,1993-06-29 12:00:00,"1993-06-29 12:00:00",1993,6,29,5.5341204379562,22.6770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1277",19930630,1993-06-30 12:00:00,"1993-06-30 12:00:00",1993,6,30,7.3341204379562,24.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1278",19930701,1993-07-01 12:00:00,"1993-07-01 12:00:00",1993,7,1,8.5341204379562,25.8770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1279",19930702,1993-07-02 12:00:00,"1993-07-02 12:00:00",1993,7,2,9.5341204379562,25.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1280",19930703,1993-07-03 12:00:00,"1993-07-03 12:00:00",1993,7,3,16.7341204379562,25.7770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1281",19930704,1993-07-04 12:00:00,"1993-07-04 12:00:00",1993,7,4,14.1341204379562,28.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1282",19930705,1993-07-05 12:00:00,"1993-07-05 12:00:00",1993,7,5,14.0341204379562,29.2770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1283",19930706,1993-07-06 12:00:00,"1993-07-06 12:00:00",1993,7,6,10.3341204379562,19.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1284",19930707,1993-07-07 12:00:00,"1993-07-07 12:00:00",1993,7,7,5.0341204379562,20.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1285",19930708,1993-07-08 12:00:00,"1993-07-08 12:00:00",1993,7,8,7.1341204379562,22.2770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1286",19930709,1993-07-09 12:00:00,"1993-07-09 12:00:00",1993,7,9,7.5341204379562,26.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1287",19930710,1993-07-10 12:00:00,"1993-07-10 12:00:00",1993,7,10,13.3341204379562,20.2770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1288",19930711,1993-07-11 12:00:00,"1993-07-11 12:00:00",1993,7,11,10.1341204379562,16.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1289",19930712,1993-07-12 12:00:00,"1993-07-12 12:00:00",1993,7,12,9.3341204379562,16.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1290",19930713,1993-07-13 12:00:00,"1993-07-13 12:00:00",1993,7,13,8.1341204379562,16.6770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1291",19930714,1993-07-14 12:00:00,"1993-07-14 12:00:00",1993,7,14,8.4341204379562,15.6770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1292",19930715,1993-07-15 12:00:00,"1993-07-15 12:00:00",1993,7,15,15.3341204379562,19.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1293",19930716,1993-07-16 12:00:00,"1993-07-16 12:00:00",1993,7,16,14.1341204379562,27.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1294",19930717,1993-07-17 12:00:00,"1993-07-17 12:00:00",1993,7,17,14.3341204379562,25.7770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1295",19930718,1993-07-18 12:00:00,"1993-07-18 12:00:00",1993,7,18,17.1341204379562,23.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1296",19930719,1993-07-19 12:00:00,"1993-07-19 12:00:00",1993,7,19,12.5341204379562,21.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1297",19930720,1993-07-20 12:00:00,"1993-07-20 12:00:00",1993,7,20,11.9341204379562,18.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1298",19930721,1993-07-21 12:00:00,"1993-07-21 12:00:00",1993,7,21,13.3341204379562,18.7770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1299",19930722,1993-07-22 12:00:00,"1993-07-22 12:00:00",1993,7,22,11.3341204379562,18.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1300",19930723,1993-07-23 12:00:00,"1993-07-23 12:00:00",1993,7,23,9.3341204379562,21.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1301",19930724,1993-07-24 12:00:00,"1993-07-24 12:00:00",1993,7,24,15.5341204379562,26.2770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1302",19930725,1993-07-25 12:00:00,"1993-07-25 12:00:00",1993,7,25,16.1341204379562,22.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1303",19930726,1993-07-26 12:00:00,"1993-07-26 12:00:00",1993,7,26,11.9341204379562,19.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1304",19930727,1993-07-27 12:00:00,"1993-07-27 12:00:00",1993,7,27,11.7341204379562,20.6770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1305",19930728,1993-07-28 12:00:00,"1993-07-28 12:00:00",1993,7,28,15.0341204379562,19.2770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1306",19930729,1993-07-29 12:00:00,"1993-07-29 12:00:00",1993,7,29,15.1341204379562,28.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1307",19930730,1993-07-30 12:00:00,"1993-07-30 12:00:00",1993,7,30,14.3341204379562,32.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1308",19930731,1993-07-31 12:00:00,"1993-07-31 12:00:00",1993,7,31,14.3341204379562,20.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1309",19930801,1993-08-01 12:00:00,"1993-08-01 12:00:00",1993,8,1,8.1341204379562,22.5770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1310",19930802,1993-08-02 12:00:00,"1993-08-02 12:00:00",1993,8,2,10.2341204379562,27.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1311",19930803,1993-08-03 12:00:00,"1993-08-03 12:00:00",1993,8,3,11.8341204379562,26.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1312",19930804,1993-08-04 12:00:00,"1993-08-04 12:00:00",1993,8,4,15.8341204379562,26.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1313",19930805,1993-08-05 12:00:00,"1993-08-05 12:00:00",1993,8,5,16.7341204379562,26.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1314",19930806,1993-08-06 12:00:00,"1993-08-06 12:00:00",1993,8,6,12.9341204379562,21.6770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1315",19930807,1993-08-07 12:00:00,"1993-08-07 12:00:00",1993,8,7,7.3341204379562,22.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1316",19930808,1993-08-08 12:00:00,"1993-08-08 12:00:00",1993,8,8,8.8341204379562,23.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1317",19930809,1993-08-09 12:00:00,"1993-08-09 12:00:00",1993,8,9,13.3341204379562,22.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1318",19930810,1993-08-10 12:00:00,"1993-08-10 12:00:00",1993,8,10,12.8341204379562,18.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1319",19930811,1993-08-11 12:00:00,"1993-08-11 12:00:00",1993,8,11,8.9341204379562,20.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1320",19930812,1993-08-12 12:00:00,"1993-08-12 12:00:00",1993,8,12,9.0341204379562,26.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1321",19930813,1993-08-13 12:00:00,"1993-08-13 12:00:00",1993,8,13,13.5341204379562,22.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1322",19930814,1993-08-14 12:00:00,"1993-08-14 12:00:00",1993,8,14,9.3341204379562,27.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1323",19930815,1993-08-15 12:00:00,"1993-08-15 12:00:00",1993,8,15,16.5341204379562,27.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1324",19930816,1993-08-16 12:00:00,"1993-08-16 12:00:00",1993,8,16,14.1341204379562,28.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1325",19930817,1993-08-17 12:00:00,"1993-08-17 12:00:00",1993,8,17,15.1341204379562,24.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1326",19930818,1993-08-18 12:00:00,"1993-08-18 12:00:00",1993,8,18,13.5341204379562,23.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1327",19930819,1993-08-19 12:00:00,"1993-08-19 12:00:00",1993,8,19,14.8341204379562,25.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1328",19930820,1993-08-20 12:00:00,"1993-08-20 12:00:00",1993,8,20,10.1341204379562,27.1770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1329",19930821,1993-08-21 12:00:00,"1993-08-21 12:00:00",1993,8,21,10.8341204379562,29.5770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1330",19930822,1993-08-22 12:00:00,"1993-08-22 12:00:00",1993,8,22,12.5341204379562,30.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1331",19930823,1993-08-23 12:00:00,"1993-08-23 12:00:00",1993,8,23,12.0341204379562,23.8770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1332",19930824,1993-08-24 12:00:00,"1993-08-24 12:00:00",1993,8,24,10.1341204379562,14.5770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1333",19930825,1993-08-25 12:00:00,"1993-08-25 12:00:00",1993,8,25,10.7341204379562,16.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1334",19930826,1993-08-26 12:00:00,"1993-08-26 12:00:00",1993,8,26,6.9341204379562,19.1770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1335",19930827,1993-08-27 12:00:00,"1993-08-27 12:00:00",1993,8,27,5.0341204379562,12.8770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1336",19930828,1993-08-28 12:00:00,"1993-08-28 12:00:00",1993,8,28,7.7341204379562,14.1770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1337",19930829,1993-08-29 12:00:00,"1993-08-29 12:00:00",1993,8,29,5.8341204379562,18.0770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1338",19930830,1993-08-30 12:00:00,"1993-08-30 12:00:00",1993,8,30,4.9341204379562,19.8770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1339",19930831,1993-08-31 12:00:00,"1993-08-31 12:00:00",1993,8,31,10.8341204379562,16.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1340",19930901,1993-09-01 12:00:00,"1993-09-01 12:00:00",1993,9,1,9.3341204379562,17.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1341",19930902,1993-09-02 12:00:00,"1993-09-02 12:00:00",1993,9,2,4.3341204379562,18.8770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1342",19930903,1993-09-03 12:00:00,"1993-09-03 12:00:00",1993,9,3,9.3341204379562,15.8770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1343",19930904,1993-09-04 12:00:00,"1993-09-04 12:00:00",1993,9,4,8.9341204379562,15.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1344",19930905,1993-09-05 12:00:00,"1993-09-05 12:00:00",1993,9,5,7.3341204379562,14.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1345",19930906,1993-09-06 12:00:00,"1993-09-06 12:00:00",1993,9,6,2.8341204379562,17.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1346",19930907,1993-09-07 12:00:00,"1993-09-07 12:00:00",1993,9,7,4.9341204379562,20.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1347",19930908,1993-09-08 12:00:00,"1993-09-08 12:00:00",1993,9,8,13.5341204379562,19.7770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1348",19930909,1993-09-09 12:00:00,"1993-09-09 12:00:00",1993,9,9,10.6341204379562,17.0770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1349",19930910,1993-09-10 12:00:00,"1993-09-10 12:00:00",1993,9,10,11.6341204379562,18.7770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1350",19930911,1993-09-11 12:00:00,"1993-09-11 12:00:00",1993,9,11,9.8341204379562,18.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1351",19930912,1993-09-12 12:00:00,"1993-09-12 12:00:00",1993,9,12,11.7341204379562,18.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1352",19930913,1993-09-13 12:00:00,"1993-09-13 12:00:00",1993,9,13,10.5341204379562,17.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1353",19930914,1993-09-14 12:00:00,"1993-09-14 12:00:00",1993,9,14,9.3341204379562,17.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1354",19930915,1993-09-15 12:00:00,"1993-09-15 12:00:00",1993,9,15,11.3341204379562,19.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1355",19930916,1993-09-16 12:00:00,"1993-09-16 12:00:00",1993,9,16,11.3341204379562,17.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1356",19930917,1993-09-17 12:00:00,"1993-09-17 12:00:00",1993,9,17,4.8341204379562,17.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1357",19930918,1993-09-18 12:00:00,"1993-09-18 12:00:00",1993,9,18,4.5341204379562,19.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1358",19930919,1993-09-19 12:00:00,"1993-09-19 12:00:00",1993,9,19,7.1341204379562,22.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1359",19930920,1993-09-20 12:00:00,"1993-09-20 12:00:00",1993,9,20,9.0341204379562,24.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1360",19930921,1993-09-21 12:00:00,"1993-09-21 12:00:00",1993,9,21,12.6341204379562,25.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1361",19930922,1993-09-22 12:00:00,"1993-09-22 12:00:00",1993,9,22,11.8341204379562,26.0770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1362",19930923,1993-09-23 12:00:00,"1993-09-23 12:00:00",1993,9,23,13.1341204379562,17.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1363",19930924,1993-09-24 12:00:00,"1993-09-24 12:00:00",1993,9,24,14.3341204379562,15.7770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1364",19930925,1993-09-25 12:00:00,"1993-09-25 12:00:00",1993,9,25,12.4341204379562,16.5770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1365",19930926,1993-09-26 12:00:00,"1993-09-26 12:00:00",1993,9,26,9.4341204379562,12.2770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1366",19930927,1993-09-27 12:00:00,"1993-09-27 12:00:00",1993,9,27,4.7341204379562,15.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1367",19930928,1993-09-28 12:00:00,"1993-09-28 12:00:00",1993,9,28,5.6341204379562,10.0770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1368",19930929,1993-09-29 12:00:00,"1993-09-29 12:00:00",1993,9,29,6.3341204379562,12.0770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1369",19930930,1993-09-30 12:00:00,"1993-09-30 12:00:00",1993,9,30,5.1341204379562,15.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1370",19931001,1993-10-01 12:00:00,"1993-10-01 12:00:00",1993,10,1,7.3341204379562,17.2770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1371",19931002,1993-10-02 12:00:00,"1993-10-02 12:00:00",1993,10,2,8.8341204379562,11.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1372",19931003,1993-10-03 12:00:00,"1993-10-03 12:00:00",1993,10,3,8.9341204379562,12.2770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1373",19931004,1993-10-04 12:00:00,"1993-10-04 12:00:00",1993,10,4,4.9341204379562,16.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1374",19931005,1993-10-05 12:00:00,"1993-10-05 12:00:00",1993,10,5,10.9341204379562,22.3770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1375",19931006,1993-10-06 12:00:00,"1993-10-06 12:00:00",1993,10,6,10.8341204379562,16.3770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1376",19931007,1993-10-07 12:00:00,"1993-10-07 12:00:00",1993,10,7,7.3341204379562,18.1770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1377",19931008,1993-10-08 12:00:00,"1993-10-08 12:00:00",1993,10,8,9.2341204379562,12.8770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1378",19931009,1993-10-09 12:00:00,"1993-10-09 12:00:00",1993,10,9,5.3341204379562,14.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1379",19931010,1993-10-10 12:00:00,"1993-10-10 12:00:00",1993,10,10,3.1341204379562,14.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1380",19931011,1993-10-11 12:00:00,"1993-10-11 12:00:00",1993,10,11,8.4341204379562,19.1770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1381",19931012,1993-10-12 12:00:00,"1993-10-12 12:00:00",1993,10,12,8.3341204379562,17.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1382",19931013,1993-10-13 12:00:00,"1993-10-13 12:00:00",1993,10,13,6.3341204379562,20.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1383",19931014,1993-10-14 12:00:00,"1993-10-14 12:00:00",1993,10,14,10.3341204379562,16.9770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1384",19931015,1993-10-15 12:00:00,"1993-10-15 12:00:00",1993,10,15,5.5341204379562,14.4770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1385",19931016,1993-10-16 12:00:00,"1993-10-16 12:00:00",1993,10,16,5.3341204379562,11.5770319343066,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1386",19931017,1993-10-17 12:00:00,"1993-10-17 12:00:00",1993,10,17,6.5341204379562,7.67703193430657,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1387",19931018,1993-10-18 12:00:00,"1993-10-18 12:00:00",1993,10,18,5.3341204379562,7.47703193430657,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1388",19931019,1993-10-19 12:00:00,"1993-10-19 12:00:00",1993,10,19,5.3341204379562,6.47703193430657,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
"1389",19931020,1993-10-20 12:00:00,"1993-10-20 12:00:00",1993,10,20,5.9341204379562,7.37703193430657,NA,NA,"daily_Rottenburg-Kiebingen","daily_Rottenburg-Kiebingen"
