"Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec"
2012-11-18 12:00:00,2012,11,18,6,9,7.833,NA
2012-11-19 12:00:00,2012,11,19,5,12,8.333,0
2012-11-20 12:00:00,2012,11,20,4,8,5.556,0
2012-11-21 12:00:00,2012,11,21,3,9,5.056,NA
2012-11-22 12:00:00,2012,11,22,5,12,7.278,0
2012-11-23 12:00:00,2012,11,23,6,9,7.611,NA
2012-11-24 12:00:00,2012,11,24,8,11,9.389,NA
2012-11-25 12:00:00,2012,11,25,5,14,10.778,NA
2012-11-26 12:00:00,2012,11,26,4,10,7.333,NA
2012-11-27 12:00:00,2012,11,27,5,10,7.611,NA
2012-11-28 12:00:00,2012,11,28,3,7,4.722,0
2012-11-29 12:00:00,2012,11,29,1,5,3.944,NA
2012-11-30 12:00:00,2012,11,30,-4,4,1.278,NA
2012-12-01 12:00:00,2012,12,1,-1,4,0.667,NA
2012-12-02 12:00:00,2012,12,2,1,4,2.667,NA
2012-12-03 12:00:00,2012,12,3,0,5,2.167,NA
2012-12-04 12:00:00,2012,12,4,2,6,4.111,NA
2012-12-05 12:00:00,2012,12,5,0,3,2.222,NA
2012-12-06 12:00:00,2012,12,6,-2,2,0.222,NA
2012-12-07 12:00:00,2012,12,7,-3,0,-1,NA
2012-12-08 12:00:00,2012,12,8,-9,-1,-5.222,0
2012-12-09 12:00:00,2012,12,9,-6,4,0.333,NA
2012-12-10 12:00:00,2012,12,10,0,4,2.333,NA
2012-12-11 12:00:00,2012,12,11,-4,0,-1.056,NA
2012-12-12 12:00:00,2012,12,12,-4,2,-1.111,NA
2012-12-13 12:00:00,2012,12,13,-4,0,-1.833,NA
2012-12-14 12:00:00,2012,12,14,1,8,4,NA
2012-12-15 12:00:00,2012,12,15,5,10,8.056,NA
2012-12-16 12:00:00,2012,12,16,6,10,7,NA
2012-12-17 12:00:00,2012,12,17,5,9,6.556,NA
2012-12-18 12:00:00,2012,12,18,4,7,5.722,NA
2012-12-19 12:00:00,2012,12,19,3,5,4.278,NA
2012-12-20 12:00:00,2012,12,20,1,4,2.167,NA
2012-12-21 12:00:00,2012,12,21,2,6,3.778,NA
2012-12-22 12:00:00,2012,12,22,6,8,6.5,NA
2012-12-23 12:00:00,2012,12,23,7,13,10.778,NA
2012-12-24 12:00:00,2012,12,24,8,13,10.444,NA
2012-12-25 12:00:00,2012,12,25,8,12,9.444,NA
2012-12-26 12:00:00,2012,12,26,6,9,7.556,NA
2012-12-27 12:00:00,2012,12,27,6,10,7.833,NA
2012-12-28 12:00:00,2012,12,28,4,8,6.222,NA
2012-12-29 12:00:00,2012,12,29,8,12,9.667,0
2012-12-30 12:00:00,2012,12,30,5,10,7.611,NA
2012-12-31 12:00:00,2012,12,31,7,10,8.889,0
2013-01-01 12:00:00,2013,1,1,3,9,6.5,NA
2013-01-02 12:00:00,2013,1,2,4,8,5.444,NA
2013-01-03 12:00:00,2013,1,3,6,10,8.389,NA
2013-01-04 12:00:00,2013,1,4,8,10,9.333,NA
2013-01-05 12:00:00,2013,1,5,7,8,7.444,NA
2013-01-06 12:00:00,2013,1,6,6,9,7.611,NA
2013-01-07 12:00:00,2013,1,7,6,9,7.778,0
2013-01-08 12:00:00,2013,1,8,5,7,6.222,NA
2013-01-09 12:00:00,2013,1,9,5,7,5.5,NA
2013-01-10 12:00:00,2013,1,10,3,6,4.778,NA
2013-01-11 12:00:00,2013,1,11,-6,2,-1.111,NA
2013-01-12 12:00:00,2013,1,12,-7,1,-2.944,0
2013-01-13 12:00:00,2013,1,13,-6,1,-2.611,0
2013-01-14 12:00:00,2013,1,14,-6,-2,-4.056,NA
2013-01-15 12:00:00,2013,1,15,-4,-1,-2.333,NA
2013-01-16 12:00:00,2013,1,16,-4,-2,-3.333,NA
2013-01-17 12:00:00,2013,1,17,-4,-3,-3.278,NA
2013-01-18 12:00:00,2013,1,18,-6,-1,-2.722,0
2013-01-19 12:00:00,2013,1,19,-7,-2,-3.333,0
2013-01-20 12:00:00,2013,1,20,-7,-1,-3.222,NA
2013-01-21 12:00:00,2013,1,21,-2,0,-1.056,NA
2013-01-22 12:00:00,2013,1,22,-2,0,-1.167,NA
2013-01-23 12:00:00,2013,1,23,-3,0,-1.222,0
2013-01-24 12:00:00,2013,1,24,-5,-1,-2.889,0
2013-01-25 12:00:00,2013,1,25,-3,-2,-2.611,NA
2013-01-26 12:00:00,2013,1,26,-4,0,-2.389,NA
2013-01-27 12:00:00,2013,1,27,-1,4,1.778,NA
2013-01-28 12:00:00,2013,1,28,0,6,3.222,NA
2013-01-29 12:00:00,2013,1,29,6,12,9,NA
2013-01-30 12:00:00,2013,1,30,8,15,11.389,NA
2013-01-31 12:00:00,2013,1,31,6,9,7.833,NA
2013-02-01 12:00:00,2013,2,1,3,8,5.944,NA
2013-02-02 12:00:00,2013,2,2,2,4,2.778,NA
2013-02-03 12:00:00,2013,2,3,2,6,3.611,NA
2013-02-04 12:00:00,2013,2,4,5,9,6.833,NA
2013-02-05 12:00:00,2013,2,5,-2,6,2.889,NA
2013-02-06 12:00:00,2013,2,6,0,3,1.056,NA
2013-02-07 12:00:00,2013,2,7,1,5,1.944,NA
2013-02-08 12:00:00,2013,2,8,-2,1,0.167,NA
2013-02-09 12:00:00,2013,2,9,-5,1,-1.889,NA
2013-02-10 12:00:00,2013,2,10,-4,2,-1.889,0
2013-02-11 12:00:00,2013,2,11,-3,1,-0.833,0
2013-02-12 12:00:00,2013,2,12,-6,0,-1.889,0
2013-02-13 12:00:00,2013,2,13,-5,3,-1.389,0
2013-02-14 12:00:00,2013,2,14,-5,1,-1.778,NA
2013-02-15 12:00:00,2013,2,15,-1,4,1.333,NA
2013-02-16 12:00:00,2013,2,16,2,5,3.611,NA
2013-02-17 12:00:00,2013,2,17,-1,7,3.556,0
2013-02-18 12:00:00,2013,2,18,-5,7,1.222,0
2013-02-19 12:00:00,2013,2,19,-2,2,0.722,NA
2013-02-20 12:00:00,2013,2,20,-3,2,-0.222,NA
2013-02-21 12:00:00,2013,2,21,-4,2,-1.278,NA
2013-02-22 12:00:00,2013,2,22,-4,0,-2.667,NA
2013-02-23 12:00:00,2013,2,23,-5,-2,-3.111,NA
2013-02-24 12:00:00,2013,2,24,-3,2,-0.389,NA
2013-02-25 12:00:00,2013,2,25,0,2,1.222,NA
2013-02-26 12:00:00,2013,2,26,1,7,3.444,0
2013-02-27 12:00:00,2013,2,27,1,3,2.056,0
2013-02-28 12:00:00,2013,2,28,0,6,2.722,0
2013-03-01 12:00:00,2013,3,1,1,4,2.5,NA
2013-03-02 12:00:00,2013,3,2,-1,6,2.111,0
2013-03-03 12:00:00,2013,3,3,-1,5,2.056,NA
2013-03-04 12:00:00,2013,3,4,-1,11,4.611,0
2013-03-05 12:00:00,2013,3,5,2,15,7.444,0
2013-03-06 12:00:00,2013,3,6,3,20,10.5,0
2013-03-07 12:00:00,2013,3,7,5,16,10.389,NA
2013-03-08 12:00:00,2013,3,8,8,17,11.833,NA
2013-03-09 12:00:00,2013,3,9,8,11,9.889,NA
2013-03-10 12:00:00,2013,3,10,-1,8,2.778,NA
2013-03-11 12:00:00,2013,3,11,-3,-1,-2,NA
2013-03-12 12:00:00,2013,3,12,-7,-2,-3.722,NA
2013-03-13 12:00:00,2013,3,13,-12,1,-4.667,0
2013-03-14 12:00:00,2013,3,14,-6,1,-1.5,NA
2013-03-15 12:00:00,2013,3,15,-10,3,-1.889,NA
2013-03-16 12:00:00,2013,3,16,1,7,4.056,NA
2013-03-17 12:00:00,2013,3,17,2,5,3.833,NA
2013-03-18 12:00:00,2013,3,18,0,10,5.778,0
2013-03-19 12:00:00,2013,3,19,-2,8,3.056,NA
2013-03-20 12:00:00,2013,3,20,0,4,1.778,NA
2013-03-21 12:00:00,2013,3,21,-5,2,-0.111,NA
2013-03-22 12:00:00,2013,3,22,-5,7,0.889,0
2013-03-23 12:00:00,2013,3,23,-2,3,0.333,NA
2013-03-24 12:00:00,2013,3,24,-3,5,0.222,0
2013-03-25 12:00:00,2013,3,25,-3,5,0.333,0
2013-03-26 12:00:00,2013,3,26,-4,6,0.5,0
2013-03-27 12:00:00,2013,3,27,-4,7,1.389,0
2013-03-28 12:00:00,2013,3,28,-2,5,1.611,0
2013-03-29 12:00:00,2013,3,29,-4,2,-0.389,NA
2013-03-30 12:00:00,2013,3,30,-6,4,-0.278,0
2013-03-31 12:00:00,2013,3,31,-3,4,0.889,NA
2013-04-01 12:00:00,2013,4,1,-6,7,1.222,0
2013-04-02 12:00:00,2013,4,2,-4,8,2.111,0
2013-04-03 12:00:00,2013,4,3,-4,6,1.5,0
2013-04-04 12:00:00,2013,4,4,0,8,3.5,0
2013-04-05 12:00:00,2013,4,5,0,4,2.611,0
2013-04-06 12:00:00,2013,4,6,-1,6,3.056,NA
2013-04-07 12:00:00,2013,4,7,-3,11,4.5,0
2013-04-08 12:00:00,2013,4,8,-1,10,5.444,NA
2013-04-09 12:00:00,2013,4,9,0,10,6.111,NA
2013-04-10 12:00:00,2013,4,10,6,10,8.056,NA
2013-04-11 12:00:00,2013,4,11,7,16,11.444,NA
2013-04-12 12:00:00,2013,4,12,7,15,10.611,NA
2013-04-13 12:00:00,2013,4,13,8,16,11.556,NA
2013-04-14 12:00:00,2013,4,14,10,23,16.111,NA
2013-04-15 12:00:00,2013,4,15,13,22,16.722,NA
2013-04-16 12:00:00,2013,4,16,11,21,16.222,NA
2013-04-17 12:00:00,2013,4,17,13,24,17.722,0
2013-04-18 12:00:00,2013,4,18,10,19,15.778,0
2013-04-19 12:00:00,2013,4,19,7,14,10.389,0
2013-04-20 12:00:00,2013,4,20,5,13,9.056,0
2013-04-21 12:00:00,2013,4,21,4,12,8.944,0
2013-04-22 12:00:00,2013,4,22,8,17,11.556,0
2013-04-23 12:00:00,2013,4,23,8,17,12.222,0
2013-04-24 12:00:00,2013,4,24,5,23,15.111,0
2013-04-25 12:00:00,2013,4,25,10,26,18.111,0
2013-04-26 12:00:00,2013,4,26,6,18,12.167,NA
2013-04-27 12:00:00,2013,4,27,5,9,6.722,NA
2013-04-28 12:00:00,2013,4,28,3,11,7.167,0
2013-04-29 12:00:00,2013,4,29,5,15,9.944,0
2013-04-30 12:00:00,2013,4,30,2,14,9.278,0
2013-05-01 12:00:00,2013,5,1,8,17,13.056,NA
2013-05-02 12:00:00,2013,5,2,8,21,15.111,0
2013-05-03 12:00:00,2013,5,3,8,20,14.111,0
2013-05-04 12:00:00,2013,5,4,7,20,13.944,0
2013-05-05 12:00:00,2013,5,5,6,22,14.444,0
2013-05-06 12:00:00,2013,5,6,7,24,17.278,0
2013-05-07 12:00:00,2013,5,7,10,20,14.389,NA
2013-05-08 12:00:00,2013,5,8,10,23,15.778,NA
2013-05-09 12:00:00,2013,5,9,11,20,15.444,NA
2013-05-10 12:00:00,2013,5,10,8,16,12.111,NA
2013-05-11 12:00:00,2013,5,11,8,16,11.944,NA
2013-05-12 12:00:00,2013,5,12,6,14,9.556,NA
2013-05-13 12:00:00,2013,5,13,8,15,11.111,NA
2013-05-14 12:00:00,2013,5,14,10,13,11.444,NA
2013-05-15 12:00:00,2013,5,15,9,17,13.389,NA
2013-05-16 12:00:00,2013,5,16,8,17,12.444,NA
2013-05-17 12:00:00,2013,5,17,9,10,9.722,NA
2013-05-18 12:00:00,2013,5,18,8,16,11.111,NA
2013-05-19 12:00:00,2013,5,19,4,22,14.722,0
2013-05-20 12:00:00,2013,5,20,9,14,11.667,NA
2013-05-21 12:00:00,2013,5,21,8,17,12.056,NA
2013-05-22 12:00:00,2013,5,22,6,10,8.556,NA
2013-05-23 12:00:00,2013,5,23,3,9,6.222,NA
2013-05-24 12:00:00,2013,5,24,2,13,6.944,NA
2013-05-25 12:00:00,2013,5,25,0,14,7.833,NA
2013-05-26 12:00:00,2013,5,26,7,10,8.444,NA
2013-05-27 12:00:00,2013,5,27,8,19,12.889,0
2013-05-28 12:00:00,2013,5,28,5,22,15.333,NA
2013-05-29 12:00:00,2013,5,29,9,13,9.778,NA
2013-05-30 12:00:00,2013,5,30,8,16,11.556,0
2013-05-31 12:00:00,2013,5,31,11,21,15.444,NA
2013-06-01 12:00:00,2013,6,1,10,13,11.889,NA
2013-06-02 12:00:00,2013,6,2,7,18,12.389,0
2013-06-03 12:00:00,2013,6,3,5,18,11.056,0
2013-06-04 12:00:00,2013,6,4,5,20,13.111,0
2013-06-05 12:00:00,2013,6,5,9,24,17.5,0
2013-06-06 12:00:00,2013,6,6,11,26,19.556,0
2013-06-07 12:00:00,2013,6,7,11,27,19.833,0
2013-06-08 12:00:00,2013,6,8,13,25,19.722,NA
2013-06-09 12:00:00,2013,6,9,12,20,15.611,NA
2013-06-10 12:00:00,2013,6,10,11,18,13.889,NA
2013-06-11 12:00:00,2013,6,11,10,22,16.5,0
2013-06-12 12:00:00,2013,6,12,14,22,18.778,0
2013-06-13 12:00:00,2013,6,13,11,25,17.778,NA
2013-06-14 12:00:00,2013,6,14,10,19,14.611,0
2013-06-15 12:00:00,2013,6,15,11,22,15.722,NA
2013-06-16 12:00:00,2013,6,16,10,22,16,0
2013-06-17 12:00:00,2013,6,17,10,28,20.722,NA
2013-06-18 12:00:00,2013,6,18,18,33,25.389,0
2013-06-19 12:00:00,2013,6,19,20,34,26.444,NA
2013-06-20 12:00:00,2013,6,20,16,23,20.556,NA
2013-06-21 12:00:00,2013,6,21,14,22,17.556,NA
2013-06-22 12:00:00,2013,6,22,15,23,18.444,NA
2013-06-23 12:00:00,2013,6,23,12,18,15.333,NA
2013-06-24 12:00:00,2013,6,24,12,17,13.889,NA
2013-06-25 12:00:00,2013,6,25,8,16,12.667,NA
2013-06-26 12:00:00,2013,6,26,5,16,11.556,NA
2013-06-27 12:00:00,2013,6,27,10,15,12.167,NA
2013-06-28 12:00:00,2013,6,28,9,14,12,NA
2013-06-29 12:00:00,2013,6,29,9,18,14.5,NA
2013-06-30 12:00:00,2013,6,30,6,21,14.556,0
2013-07-01 12:00:00,2013,7,1,13,24,18.333,NA
2013-07-02 12:00:00,2013,7,2,12,25,18.778,NA
2013-07-03 12:00:00,2013,7,3,15,19,17.222,NA
2013-07-04 12:00:00,2013,7,4,14,23,18.389,0
2013-07-05 12:00:00,2013,7,5,14,23,19.167,0
2013-07-06 12:00:00,2013,7,6,13,27,20.722,0
2013-07-07 12:00:00,2013,7,7,13,28,21.222,0
2013-07-08 12:00:00,2013,7,8,13,28,21.5,0
2013-07-09 12:00:00,2013,7,9,13,28,21.389,0
2013-07-10 12:00:00,2013,7,10,14,23,18.5,0
2013-07-11 12:00:00,2013,7,11,10,18,14.778,0
2013-07-12 12:00:00,2013,7,12,8,21,14.556,0
2013-07-13 12:00:00,2013,7,13,9,22,15.722,0
2013-07-14 12:00:00,2013,7,14,9,23,16.722,0
2013-07-15 12:00:00,2013,7,15,11,26,18.944,0
2013-07-16 12:00:00,2013,7,16,12,27,20.556,0
2013-07-17 12:00:00,2013,7,17,12,27,20.722,0
2013-07-18 12:00:00,2013,7,18,14,29,22.5,0
2013-07-19 12:00:00,2013,7,19,14,27,21.889,0
2013-07-20 12:00:00,2013,7,20,13,25,19.778,0
2013-07-21 12:00:00,2013,7,21,13,31,23.278,0
2013-07-22 12:00:00,2013,7,22,15,33,25.222,NA
2013-07-23 12:00:00,2013,7,23,18,33,24.556,0
2013-07-24 12:00:00,2013,7,24,17,26,21.167,NA
2013-07-25 12:00:00,2013,7,25,16,27,20.944,NA
2013-07-26 12:00:00,2013,7,26,19,27,22.333,NA
2013-07-27 12:00:00,2013,7,27,19,32,24.778,NA
2013-07-28 12:00:00,2013,7,28,17,24,21.444,NA
2013-07-29 12:00:00,2013,7,29,16,25,20.333,NA
2013-07-30 12:00:00,2013,7,30,15,23,18.222,NA
2013-07-31 12:00:00,2013,7,31,16,25,20.278,0
2013-08-01 12:00:00,2013,8,1,16,31,24,0
2013-08-02 12:00:00,2013,8,2,20,35,27.778,0
2013-08-03 12:00:00,2013,8,3,16,27,23.222,NA
2013-08-04 12:00:00,2013,8,4,13,27,20.444,0
2013-08-05 12:00:00,2013,8,5,13,30,22.889,NA
2013-08-06 12:00:00,2013,8,6,17,25,21.611,NA
2013-08-07 12:00:00,2013,8,7,14,27,19.5,NA
2013-08-08 12:00:00,2013,8,8,14,21,16.778,NA
2013-08-09 12:00:00,2013,8,9,13,24,17.944,NA
2013-08-10 12:00:00,2013,8,10,12,22,17.278,0
2013-08-11 12:00:00,2013,8,11,10,24,16.944,0
2013-08-12 12:00:00,2013,8,12,13,23,16.833,NA
2013-08-13 12:00:00,2013,8,13,10,21,15.5,NA
2013-08-14 12:00:00,2013,8,14,8,21,14.722,0
2013-08-15 12:00:00,2013,8,15,9,24,17.278,0
2013-08-16 12:00:00,2013,8,16,12,29,21.111,0
2013-08-17 12:00:00,2013,8,17,16,27,21.278,NA
2013-08-18 12:00:00,2013,8,18,17,22,19.667,NA
2013-08-19 12:00:00,2013,8,19,11,21,16.889,NA
2013-08-20 12:00:00,2013,8,20,8,20,14.444,0
2013-08-21 12:00:00,2013,8,21,7,24,15.611,0
2013-08-22 12:00:00,2013,8,22,9,26,18.278,0
2013-08-23 12:00:00,2013,8,23,13,27,20.278,0
2013-08-24 12:00:00,2013,8,24,15,23,17.833,NA
2013-08-25 12:00:00,2013,8,25,15,17,16.333,NA
2013-08-26 12:00:00,2013,8,26,12,20,16.111,NA
2013-08-27 12:00:00,2013,8,27,11,23,17.111,0
2013-08-28 12:00:00,2013,8,28,9,23,15.778,0
2013-08-29 12:00:00,2013,8,29,9,25,17,0
2013-08-30 12:00:00,2013,8,30,10,25,17.167,0
2013-08-31 12:00:00,2013,8,31,11,20,16.5,NA
2013-09-01 12:00:00,2013,9,1,8,19,13.778,0
2013-09-02 12:00:00,2013,9,2,12,21,17.111,0
2013-09-03 12:00:00,2013,9,3,13,23,17.278,0
2013-09-04 12:00:00,2013,9,4,13,28,20.556,0
2013-09-05 12:00:00,2013,9,5,15,31,23.556,0
2013-09-06 12:00:00,2013,9,6,17,33,23.667,0
2013-09-07 12:00:00,2013,9,7,15,24,17.944,NA
2013-09-08 12:00:00,2013,9,8,12,15,14,NA
2013-09-09 12:00:00,2013,9,9,11,19,13.944,NA
2013-09-10 12:00:00,2013,9,10,10,15,12.944,NA
2013-09-11 12:00:00,2013,9,11,11,17,12.833,NA
2013-09-12 12:00:00,2013,9,12,11,17,13.556,NA
2013-09-13 12:00:00,2013,9,13,13,19,14.944,NA
2013-09-14 12:00:00,2013,9,14,13,18,15.222,NA
2013-09-15 12:00:00,2013,9,15,11,16,13.444,NA
2013-09-16 12:00:00,2013,9,16,8,17,12.778,NA
2013-09-17 12:00:00,2013,9,17,6,14,10,NA
2013-09-18 12:00:00,2013,9,18,9,13,11.722,NA
2013-09-19 12:00:00,2013,9,19,10,16,12.389,NA
2013-09-20 12:00:00,2013,9,20,11,17,13.889,NA
2013-09-21 12:00:00,2013,9,21,8,18,13.056,0
2013-09-22 12:00:00,2013,9,22,8,18,13.944,0
2013-09-23 12:00:00,2013,9,23,11,18,15.444,0
2013-09-24 12:00:00,2013,9,24,10,21,14.889,0
2013-09-25 12:00:00,2013,9,25,10,21,15,0
2013-09-26 12:00:00,2013,9,26,8,18,13.556,NA
2013-09-27 12:00:00,2013,9,27,5,18,11.167,0
2013-09-28 12:00:00,2013,9,28,4,18,11.722,0
2013-09-29 12:00:00,2013,9,29,9,19,13.556,0
2013-09-30 12:00:00,2013,9,30,6,16,11.611,0
2013-10-01 12:00:00,2013,10,1,7,18,12.722,0
2013-10-02 12:00:00,2013,10,2,4,17,10.444,0
2013-10-03 12:00:00,2013,10,3,6,17,11.833,0
2013-10-04 12:00:00,2013,10,4,9,16,12.722,NA
2013-10-05 12:00:00,2013,10,5,12,16,14.222,NA
2013-10-06 12:00:00,2013,10,6,10,16,12.667,0
2013-10-07 12:00:00,2013,10,7,5,19,12.278,0
2013-10-08 12:00:00,2013,10,8,12,16,13.944,0
2013-10-09 12:00:00,2013,10,9,11,16,13.444,NA
2013-10-10 12:00:00,2013,10,10,4,11,7.611,NA
2013-10-11 12:00:00,2013,10,11,3,8,5.889,NA
2013-10-12 12:00:00,2013,10,12,0,7,4.722,NA
2013-10-13 12:00:00,2013,10,13,5,10,8,NA
2013-10-14 12:00:00,2013,10,14,7,15,10.889,NA
2013-10-15 12:00:00,2013,10,15,8,12,10.167,NA
2013-10-16 12:00:00,2013,10,16,8,13,10.222,NA
2013-10-17 12:00:00,2013,10,17,9,16,12.389,NA
2013-10-18 12:00:00,2013,10,18,8,17,11.944,0
2013-10-19 12:00:00,2013,10,19,9,20,14.389,NA
2013-10-20 12:00:00,2013,10,20,13,18,15.944,NA
2013-10-21 12:00:00,2013,10,21,11,19,15.111,NA
2013-10-22 12:00:00,2013,10,22,14,23,18.111,NA
2013-10-23 12:00:00,2013,10,23,13,20,16.444,NA
2013-10-24 12:00:00,2013,10,24,11,19,14.167,NA
2013-10-25 12:00:00,2013,10,25,11,17,14.667,NA
2013-10-26 12:00:00,2013,10,26,15,20,17.444,NA
2013-10-27 12:00:00,2013,10,27,13,18,15.667,NA
2013-10-28 12:00:00,2013,10,28,11,18,14.611,NA
2013-10-29 12:00:00,2013,10,29,7,13,10.944,0
2013-10-30 12:00:00,2013,10,30,4,13,8.167,0
2013-10-31 12:00:00,2013,10,31,3,13,7.778,0
2013-11-01 12:00:00,2013,11,1,8,10,9.056,NA
2013-11-02 12:00:00,2013,11,2,8,15,11.5,NA
2013-11-03 12:00:00,2013,11,3,6,11,8.944,NA
2013-11-04 12:00:00,2013,11,4,6,14,9.444,NA
2013-11-05 12:00:00,2013,11,5,5,9,6.722,NA
2013-11-06 12:00:00,2013,11,6,8,14,10,NA
2013-11-07 12:00:00,2013,11,7,11,16,13.556,NA
2013-11-08 12:00:00,2013,11,8,10,12,11.056,NA
2013-11-09 12:00:00,2013,11,9,8,12,9.389,NA
2013-11-10 12:00:00,2013,11,10,2,8,5.778,NA
2013-11-11 12:00:00,2013,11,11,-1,9,3.889,0
2013-11-12 12:00:00,2013,11,12,3,9,6.056,NA
2013-11-13 12:00:00,2013,11,13,2,8,5.5,0
2013-11-14 12:00:00,2013,11,14,1,6,3.889,NA
2013-11-15 12:00:00,2013,11,15,-1,10,5.278,0
2013-11-16 12:00:00,2013,11,16,-4,6,0.444,0
2013-11-17 12:00:00,2013,11,17,-2,5,1.611,0
2013-11-18 12:00:00,2013,11,18,3,6,4.667,NA
2013-11-19 12:00:00,2013,11,19,3,7,4.889,NA
2013-11-20 12:00:00,2013,11,20,2,6,4.111,0
2013-11-21 12:00:00,2013,11,21,3,6,4,NA
2013-11-22 12:00:00,2013,11,22,2,5,3.611,NA
2013-11-23 12:00:00,2013,11,23,4,7,5.722,0
2013-11-24 12:00:00,2013,11,24,1,6,3.444,NA
2013-11-25 12:00:00,2013,11,25,-2,5,1.667,NA
2013-11-26 12:00:00,2013,11,26,-3,1,-1.056,0
2013-11-27 12:00:00,2013,11,27,0,3,1.278,NA
2013-11-28 12:00:00,2013,11,28,2,7,5.222,NA
2013-11-29 12:00:00,2013,11,29,3,8,5.889,NA
2013-11-30 12:00:00,2013,11,30,3,7,4.722,NA
2013-12-01 12:00:00,2013,12,1,5,7,5.5,NA
2013-12-02 12:00:00,2013,12,2,1,8,5.278,0
2013-12-03 12:00:00,2013,12,3,-3,6,1.389,0
2013-12-04 12:00:00,2013,12,4,-2,6,2.722,NA
2013-12-05 12:00:00,2013,12,5,1,7,3.833,NA
2013-12-06 12:00:00,2013,12,6,1,3,2.056,NA
2013-12-07 12:00:00,2013,12,7,2,6,3.889,NA
2013-12-08 12:00:00,2013,12,8,5,9,7.056,NA
2013-12-09 12:00:00,2013,12,9,7,10,7.722,0
2013-12-10 12:00:00,2013,12,10,4,8,5.889,0
2013-12-11 12:00:00,2013,12,11,4,6,5.278,0
2013-12-12 12:00:00,2013,12,12,1,5,3.611,0
2013-12-13 12:00:00,2013,12,13,0,3,1.222,0
2013-12-14 12:00:00,2013,12,14,-1,7,3.056,NA
2013-12-15 12:00:00,2013,12,15,3,8,6.111,NA
2013-12-16 12:00:00,2013,12,16,5,10,7.111,0
2013-12-17 12:00:00,2013,12,17,5,11,6.722,0
2013-12-18 12:00:00,2013,12,18,5,10,7.278,0
2013-12-19 12:00:00,2013,12,19,2,10,7.611,NA
2013-12-20 12:00:00,2013,12,20,2,9,4.5,NA
2013-12-21 12:00:00,2013,12,21,2,8,4.667,NA
2013-12-22 12:00:00,2013,12,22,5,11,8.333,NA
2013-12-23 12:00:00,2013,12,23,5,12,8.667,0
2013-12-24 12:00:00,2013,12,24,11,14,12.611,0
2013-12-25 12:00:00,2013,12,25,5,12,8.778,NA
2013-12-26 12:00:00,2013,12,26,2,7,5.667,NA
2013-12-27 12:00:00,2013,12,27,2,11,7.167,0
2013-12-28 12:00:00,2013,12,28,5,12,8.389,NA
2013-12-29 12:00:00,2013,12,29,1,7,4.222,NA
2013-12-30 12:00:00,2013,12,30,1,6,3.667,NA
2013-12-31 12:00:00,2013,12,31,4,8,5.611,0
2014-01-01 12:00:00,2014,1,1,4,10,6.722,NA
2014-01-02 12:00:00,2014,1,2,5,10,8.778,NA
2014-01-03 12:00:00,2014,1,3,5,12,8.889,NA
2014-01-04 12:00:00,2014,1,4,6,9,7.444,NA
2014-01-05 12:00:00,2014,1,5,4,9,6.444,NA
2014-01-06 12:00:00,2014,1,6,5,13,9.222,NA
2014-01-07 12:00:00,2014,1,7,8,14,10.444,NA
2014-01-08 12:00:00,2014,1,8,6,13,9.944,NA
2014-01-09 12:00:00,2014,1,9,7,13,9.778,NA
2014-01-10 12:00:00,2014,1,10,2,9,5.278,0
2014-01-11 12:00:00,2014,1,11,0,10,4.222,NA
2014-01-12 12:00:00,2014,1,12,2,7,3.5,0
2014-01-13 12:00:00,2014,1,13,2,9,5.389,NA
2014-01-14 12:00:00,2014,1,14,4,8,6,NA
2014-01-15 12:00:00,2014,1,15,1,5,3.944,NA
2014-01-16 12:00:00,2014,1,16,5,8,6.611,NA
2014-01-17 12:00:00,2014,1,17,5,10,7.944,0
2014-01-18 12:00:00,2014,1,18,4,9,6.278,0
2014-01-19 12:00:00,2014,1,19,3,8,5.111,0
2014-01-20 12:00:00,2014,1,20,2,4,3.111,NA
2014-01-21 12:00:00,2014,1,21,1,3,2.444,NA
2014-01-22 12:00:00,2014,1,22,-1,5,2.611,0
2014-01-23 12:00:00,2014,1,23,-2,4,1.556,NA
2014-01-24 12:00:00,2014,1,24,3,4,3.333,NA
2014-01-25 12:00:00,2014,1,25,1,5,3.222,NA
2014-01-26 12:00:00,2014,1,26,2,7,4.5,NA
2014-01-27 12:00:00,2014,1,27,1,6,4,NA
2014-01-28 12:00:00,2014,1,28,1,7,4.056,0
2014-01-29 12:00:00,2014,1,29,0,5,1.667,0
2014-01-30 12:00:00,2014,1,30,-1,6,2.389,NA
2014-01-31 12:00:00,2014,1,31,-2,8,3,0
2014-02-01 12:00:00,2014,2,1,3,7,5.278,NA
2014-02-02 12:00:00,2014,2,2,1,10,4.611,0
2014-02-03 12:00:00,2014,2,3,-2,5,2.611,0
2014-02-04 12:00:00,2014,2,4,4,9,5.389,0
2014-02-05 12:00:00,2014,2,5,4,8,5.667,NA
2014-02-06 12:00:00,2014,2,6,5,11,8.167,NA
2014-02-07 12:00:00,2014,2,7,2,14,9.111,NA
2014-02-08 12:00:00,2014,2,8,3,9,6.722,NA
2014-02-09 12:00:00,2014,2,9,2,8,5.889,NA
2014-02-10 12:00:00,2014,2,10,2,7,4.278,NA
2014-02-11 12:00:00,2014,2,11,3,9,5.889,NA
2014-02-12 12:00:00,2014,2,12,2,9,5.611,NA
