"Treatment","Month","Tmin","Tmax","Year","SSP_Time","month_name"
NA,1,-0.562107582146011,3.82978795777733,2005,"SSP5 2050","January"
NA,1,-2.39696115785971,2.2612097603991,2066,"SSP5 2050","January"
NA,1,-5.52844884740395,0.698706878624796,2069,"SSP5 2050","January"
NA,1,-4.64977199566171,2.08572493406518,2006,"SSP5 2050","January"
NA,1,-2.33948849222476,5.1427440337517,2081,"SSP5 2050","January"
NA,1,1.62108485554736,10.0931766785181,2072,"SSP5 2050","January"
NA,1,4.72240089712987,12.4145786369148,2022,"SSP5 2050","January"
NA,1,5.86805337721969,11.8294237178901,2015,"SSP5 2050","January"
NA,1,3.63924840315064,8.18406693538364,2004,"SSP5 2050","January"
NA,2,-2.26660119758893,3.18255025494738,2076,"SSP5 2050","February"
NA,2,-4.00930500273704,3.87509037704597,2040,"SSP5 2050","February"
NA,2,-0.803906352416202,8.59972192105395,2042,"SSP5 2050","February"
NA,2,0.295270426368106,9.81029513259135,2011,"SSP5 2050","February"
NA,2,3.68368467113506,13.0324384460359,2062,"SSP5 2050","February"
NA,2,4.75856032529526,12.6255017580223,2079,"SSP5 2050","February"
NA,2,5.6752895493425,10.1300003881308,2068,"SSP5 2050","February"
NA,3,2.6013680080601,9.23070059124418,2035,"SSP5 2050","March"
NA,3,0.561066321613836,7.18641653194685,2081,"SSP5 2050","March"
NA,3,-1.0423660376227,9.04820866225172,2096,"SSP5 2050","March"
NA,3,-0.773924390770069,10.2140414018348,2055,"SSP5 2050","March"
NA,3,0.409455822023204,14.6980876141422,2051,"SSP5 2050","March"
NA,3,3.77916635506426,15.9587656549125,2091,"SSP5 2050","March"
NA,3,4.33941069975849,16.0819495891438,2097,"SSP5 2050","March"
NA,3,5.89611362219541,16.1179994622671,2086,"SSP5 2050","March"
NA,3,6.59661946060698,15.6135622692566,2042,"SSP5 2050","March"
NA,3,6.31153508137244,14.0234110091593,2082,"SSP5 2050","March"
NA,4,7.40760781912767,16.2952299905313,2100,"SSP5 2050","April"
NA,4,5.1578761001279,13.7659296149875,2056,"SSP5 2050","April"
NA,4,3.29035597624492,13.8249330131893,2020,"SSP5 2050","April"
NA,4,1.78663295661984,14.2354550376882,2022,"SSP5 2050","April"
NA,4,1.6977721928252,15.0596118751848,2066,"SSP5 2050","April"
NA,4,5.76511611475568,19.9848702987257,2046,"SSP5 2050","April"
NA,4,7.09951302433562,21.1279851611962,2051,"SSP5 2050","April"
NA,4,10.4359985435677,22.2844106063491,2039,"SSP5 2050","April"
NA,4,10.430250951385,21.9254272017175,2015,"SSP5 2050","April"
NA,5,10.2002452356379,18.1451708445498,2038,"SSP5 2050","May"
NA,5,6.42767163108139,16.0199827953117,2027,"SSP5 2050","May"
NA,5,6.05949577908137,18.2342217673471,2039,"SSP5 2050","May"
NA,5,9.27361080087677,23.5137012996765,2033,"SSP5 2050","May"
NA,5,10.5721890665815,24.4960950422621,2007,"SSP5 2050","May"
NA,5,12.7181927091753,25.0167137182418,2055,"SSP5 2050","May"
NA,5,13.0443230966375,23.8238772184665,2091,"SSP5 2050","May"
NA,5,12.9610051516957,21.4483589694776,2040,"SSP5 2050","May"
NA,6,15.7729788552403,25.2189384937018,2009,"SSP5 2085","June"
NA,6,14.8815750499563,24.5013692937598,2066,"SSP5 2085","June"
NA,6,11.5117513725274,23.4187194589732,2079,"SSP5 2085","June"
NA,6,11.8196121949145,26.7652811059106,2008,"SSP5 2085","June"
NA,6,14.0920342225964,29.5186061713523,2037,"SSP5 2085","June"
NA,6,18.0925864869382,32.0306922524547,2076,"SSP5 2085","June"
NA,6,18.2275022335698,31.4663101511607,2091,"SSP5 2085","June"
NA,6,17.6908703516843,29.1158101674172,2035,"SSP5 2085","June"
NA,6,17.4049705629803,27.9928283057426,2039,"SSP5 2085","June"
NA,7,19.3944409671839,29.0836683042833,2056,"SSP5 2085","July"
NA,7,17.2957642645644,27.1739134572545,2088,"SSP5 2085","July"
NA,7,14.6126731546543,26.3905330915549,2048,"SSP5 2085","July"
NA,7,15.5567419400666,29.431968555473,2037,"SSP5 2085","July"
NA,7,18.5156976872394,34.5760388143002,2001,"SSP5 2085","July"
NA,7,21.5180896184275,34.2558949774064,2075,"SSP5 2085","July"
NA,7,22.098125081042,32.9592712550525,2021,"SSP5 2085","July"
NA,8,18.9713908044424,28.921973905785,2026,"SSP5 2085","August"
NA,8,17.0751926536448,26.5624339610349,2025,"SSP5 2085","August"
NA,8,16.0242588108391,25.6160055759362,2085,"SSP5 2085","August"
NA,8,14.3541524236903,27.1517657867505,2091,"SSP5 2085","August"
NA,8,14.3906547067227,28.3138061485543,2052,"SSP5 2085","August"
NA,8,17.3522137246115,32.5167638648277,2063,"SSP5 2085","August"
NA,8,18.292705559587,33.5350635974037,2076,"SSP5 2085","August"
NA,8,21.1320012741079,34.9379032832124,2089,"SSP5 2085","August"
NA,8,20.4261083996803,31.188890704904,2074,"SSP5 2085","August"
NA,9,16.1090766682697,24.7087828843914,2041,"SSP5 2085","September"
NA,9,14.7166532504824,23.25093912916,2094,"SSP5 2085","September"
NA,9,12.4453815962886,23.2778235299731,2080,"SSP5 2085","September"
NA,9,12.1446522301196,23.6918043545646,2091,"SSP5 2085","September"
NA,9,12.6926848313225,25.9008433593805,2058,"SSP5 2085","September"
NA,9,14.1762032814692,28.1174931667045,2025,"SSP5 2085","September"
NA,9,17.1399867199449,31.8981274901026,2012,"SSP5 2085","September"
NA,9,17.2721813270682,27.6338515604759,2028,"SSP5 2085","September"
NA,9,17.061914196965,26.5321293811037,2061,"SSP5 2085","September"
NA,10,11.6542189522327,18.9178096143385,2009,"SSP5 2085","October"
NA,10,10.6472492888656,17.7631486928701,2068,"SSP5 2085","October"
NA,10,8.65488554741766,16.0083147485909,2053,"SSP5 2085","October"
NA,10,7.91961687944701,17.61941399882,2046,"SSP5 2085","October"
NA,10,7.97677952021159,18.1871043972624,2093,"SSP5 2085","October"
NA,10,9.44270457359425,20.6096477020618,2064,"SSP5 2085","October"
NA,10,12.6350033767772,23.5010957642198,2063,"SSP5 2085","October"
NA,10,14.6580132082301,24.500354137036,2098,"SSP5 2085","October"
NA,10,14.220131570077,22.5261999832503,2100,"SSP5 2085","October"
NA,10,12.4860948578089,20.0838761010445,2012,"SSP5 2085","October"
NA,11,7.22812101575921,11.8299224961492,2045,"SSP5 2085","November"
NA,11,2.66442825292188,8.40383513197689,2074,"SSP5 2085","November"
NA,11,3.03492989416254,9.3540629388818,2097,"SSP5 2085","November"
NA,11,3.97885941920082,11.0798983744838,2052,"SSP5 2085","November"
NA,11,6.00996045036549,13.4676872181031,2024,"SSP5 2085","November"
NA,11,7.79598002849152,15.3123804746005,2079,"SSP5 2085","November"
NA,11,9.9711961281605,17.2283028344194,2064,"SSP5 2085","November"
NA,11,10.6833368789359,17.6086044191463,2062,"SSP5 2085","November"
NA,11,9.00408438950587,14.2671822936528,2028,"SSP5 2085","November"
NA,11,8.78459566064727,13.851909019694,2021,"SSP5 2085","November"
NA,12,4.6710993636426,9.06166501368562,2085,"SSP5 2085","December"
NA,12,2.34430633633499,7.00216980808456,2086,"SSP5 2085","December"
NA,12,1.20358294777575,6.05355713021095,2081,"SSP5 2085","December"
NA,12,1.89284808383066,8.19093090609824,2042,"SSP5 2085","December"
NA,12,3.10094062080805,10.1742577955135,2070,"SSP5 2085","December"
NA,12,5.9969882488016,12.8390209522685,2018,"SSP5 2085","December"
NA,12,9.69151137802511,14.5870799736098,2026,"SSP5 2085","December"
NA,1,1.72799805201153,6.15256809381127,2005,"SSP5 2085","January"
NA,1,0.0950612503018488,4.72513896917088,2066,"SSP5 2085","January"
NA,1,-2.73515725277897,3.26662518493768,2069,"SSP5 2085","January"
NA,1,-1.92517563267614,4.50351127139439,2006,"SSP5 2085","January"
NA,1,0.195194526444509,7.26763012028639,2081,"SSP5 2085","January"
NA,1,3.72110901252477,11.6511378998029,2072,"SSP5 2085","January"
NA,1,6.42622252821426,13.6915607543452,2022,"SSP5 2085","January"
NA,1,7.47920765190062,13.2428680207151,2015,"SSP5 2085","January"
NA,1,5.46292959992574,10.0248230929529,2004,"SSP5 2085","January"
NA,2,0.0499731669047506,5.5464975068176,2076,"SSP5 2085","February"
NA,2,-1.52267542503663,6.1295658727948,2040,"SSP5 2085","February"
NA,2,1.39464270103681,10.4015513666863,2042,"SSP5 2085","February"
NA,2,2.36437362211541,11.4555014843426,2011,"SSP5 2085","February"
NA,2,5.3802267639127,14.3160924851471,2062,"SSP5 2085","February"
NA,2,6.28579752161395,13.943897914506,2079,"SSP5 2085","February"
NA,2,7.08463786292991,11.735639381045,2068,"SSP5 2085","February"
NA,3,4.39432893752372,11.3176921202102,2035,"SSP5 2085","March"
NA,3,2.55129968331767,9.5177513884627,2081,"SSP5 2085","March"
NA,3,1.08827206908413,11.1707012346089,2096,"SSP5 2085","March"
NA,3,2.39969973559702,16.2337674912151,2051,"SSP5 2085","March"
NA,3,5.37987571783472,17.3138106269927,2091,"SSP5 2085","March"
NA,3,5.90786630517448,17.4292248381042,2097,"SSP5 2085","March"
NA,3,7.27034473986453,17.4354370350153,2086,"SSP5 2085","March"
NA,3,7.91536327121373,16.97315191292,2042,"SSP5 2085","March"
NA,3,7.66087649251508,15.5684198025816,2082,"SSP5 2085","March"
NA,4,8.72312648239984,17.9519801093234,2100,"SSP5 2085","April"
NA,4,6.74185704393385,15.7191030887041,2056,"SSP5 2085","April"
NA,4,5.08642712351497,15.7921357669433,2020,"SSP5 2085","April"
NA,4,3.75709138328502,16.1700323322731,2022,"SSP5 2085","April"
NA,4,3.64196681099761,16.8890996302419,2066,"SSP5 2085","April"
NA,4,7.28281522622814,21.2934451716232,2046,"SSP5 2085","April"
NA,4,8.4664999695073,22.2902864119977,2051,"SSP5 2085","April"
NA,4,11.429628446025,23.3168802910058,2039,"SSP5 2085","April"
NA,4,11.4160684703902,23.0060361136788,2015,"SSP5 2085","April"
NA,5,11.8126486331903,20.2169710768403,2038,"SSP5 2085","May"
NA,5,8.47859071907229,18.3866471661771,2027,"SSP5 2085","May"
NA,5,8.10146019860094,20.3622706208277,2039,"SSP5 2085","May"
NA,5,10.9463990307282,25.0735085456428,2033,"SSP5 2085","May"
NA,5,12.1003643468752,25.9315067125449,2007,"SSP5 2085","May"
NA,5,14.0286393154093,26.4016491956215,2055,"SSP5 2085","May"
NA,5,14.3472830796842,25.3392250663178,2091,"SSP5 2085","May"
NA,5,14.266552081881,23.1736598575422,2040,"SSP5 2085","May"
