"","YEARMODA","DATE","Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec","Tmin_source","Tmax_source","no_Tmin","no_Tmax"
"5856",19890112,1989-01-12 12:00:00,1989-01-12 12:00:00,1989,1,12,1,11,6.5,0,NA,NA,FALSE,FALSE
"5857",19890113,1989-01-13 12:00:00,1989-01-13 12:00:00,1989,1,13,1,9,4.556,2.032,NA,NA,FALSE,FALSE
"5858",19890114,1989-01-14 12:00:00,1989-01-14 12:00:00,1989,1,14,0.611,9.5,6.167,0.254,NA,NA,FALSE,FALSE
"5859",19890115,1989-01-15 12:00:00,1989-01-15 12:00:00,1989,1,15,-0.222,10,5.111,0,NA,NA,FALSE,FALSE
"5860",19890116,1989-01-16 12:00:00,1989-01-16 12:00:00,1989,1,16,6,9,7.389,0,NA,NA,FALSE,FALSE
"5861",19890117,1989-01-17 12:00:00,1989-01-17 12:00:00,1989,1,17,-0.389,6,3.556,0,NA,NA,FALSE,FALSE
"5862",19890118,1989-01-18 12:00:00,1989-01-18 12:00:00,1989,1,18,-2,6,3.556,2.032,NA,NA,FALSE,FALSE
"5863",19890119,1989-01-19 12:00:00,1989-01-19 12:00:00,1989,1,19,-4,3.278,-0.444,0,NA,NA,FALSE,FALSE
"5864",19890120,1989-01-20 12:00:00,1989-01-20 12:00:00,1989,1,20,-0.222,3,1.222,0,NA,NA,FALSE,FALSE
"5865",19890121,1989-01-21 12:00:00,1989-01-21 12:00:00,1989,1,21,0,7,4.222,0,NA,NA,FALSE,FALSE
"5866",19890122,1989-01-22 12:00:00,1989-01-22 12:00:00,1989,1,22,1.778,6.111,4.167,1.016,NA,NA,FALSE,FALSE
"5867",19890123,1989-01-23 12:00:00,1989-01-23 12:00:00,1989,1,23,0,8,2.889,0,NA,NA,FALSE,FALSE
"5868",19890124,1989-01-24 12:00:00,1989-01-24 12:00:00,1989,1,24,-2,4,0.889,0,NA,NA,FALSE,FALSE
"5869",19890125,1989-01-25 12:00:00,1989-01-25 12:00:00,1989,1,25,-2.222,5,0.889,0,NA,NA,FALSE,FALSE
"5870",19890126,1989-01-26 12:00:00,1989-01-26 12:00:00,1989,1,26,-1.278,8,1.833,0,NA,NA,FALSE,FALSE
"5871",19890127,1989-01-27 12:00:00,1989-01-27 12:00:00,1989,1,27,-3,8,0.944,0,NA,NA,FALSE,FALSE
"5872",19890128,1989-01-28 12:00:00,1989-01-28 12:00:00,1989,1,28,-3,3.611,-0.611,0,NA,NA,FALSE,FALSE
"5873",19890129,1989-01-29 12:00:00,1989-01-29 12:00:00,1989,1,29,-1.778,4.111,2.278,0,NA,NA,FALSE,FALSE
"5874",19890130,1989-01-30 12:00:00,1989-01-30 12:00:00,1989,1,30,0.722,8.5,3.222,0,NA,NA,FALSE,FALSE
"5875",19890131,1989-01-31 12:00:00,1989-01-31 12:00:00,1989,1,31,0.778,4.222,2.111,0,NA,NA,FALSE,FALSE
"5876",19890201,1989-02-01 12:00:00,1989-02-01 12:00:00,1989,2,1,-1.389,5,1.5,0,NA,NA,FALSE,FALSE
"5877",19890202,1989-02-02 12:00:00,1989-02-02 12:00:00,1989,2,2,-4,6.611,0.444,0,NA,NA,FALSE,FALSE
"5878",19890203,1989-02-03 12:00:00,1989-02-03 12:00:00,1989,2,3,-4.222,5,-1.056,0,NA,NA,FALSE,FALSE
"5879",19890204,1989-02-04 12:00:00,1989-02-04 12:00:00,1989,2,4,-5,4,-0.944,0,NA,NA,FALSE,FALSE
"5880",19890205,1989-02-05 12:00:00,1989-02-05 12:00:00,1989,2,5,-1.611,6.222,4.111,7.874,NA,NA,FALSE,FALSE
"5881",19890206,1989-02-06 12:00:00,1989-02-06 12:00:00,1989,2,6,5.222,13.222,8.389,0.254,NA,NA,FALSE,FALSE
"5882",19890207,1989-02-07 12:00:00,1989-02-07 12:00:00,1989,2,7,0,13.111,8.278,0,NA,NA,FALSE,FALSE
"5883",19890208,1989-02-08 12:00:00,1989-02-08 12:00:00,1989,2,8,-0.278,12,5.444,0,NA,NA,FALSE,FALSE
"5884",19890209,1989-02-09 12:00:00,1989-02-09 12:00:00,1989,2,9,-1,10.222,3.556,0,NA,NA,FALSE,FALSE
"5885",19890210,1989-02-10 12:00:00,1989-02-10 12:00:00,1989,2,10,0,10.111,4.222,0,NA,NA,FALSE,FALSE
"5886",19890211,1989-02-11 12:00:00,1989-02-11 12:00:00,1989,2,11,-2,9.111,2.389,0,NA,NA,FALSE,FALSE
"5887",19890212,1989-02-12 12:00:00,1989-02-12 12:00:00,1989,2,12,0.611,9,5.167,3.048,NA,NA,FALSE,FALSE
"5888",19890213,1989-02-13 12:00:00,1989-02-13 12:00:00,1989,2,13,1.889,8.389,4.944,0,NA,NA,FALSE,FALSE
"5889",19890214,1989-02-14 12:00:00,1989-02-14 12:00:00,1989,2,14,1,8,5.389,4.572,NA,NA,FALSE,FALSE
"5890",19890215,1989-02-15 12:00:00,1989-02-15 12:00:00,1989,2,15,1,9,5.889,0,NA,NA,FALSE,FALSE
"5891",19890216,1989-02-16 12:00:00,1989-02-16 12:00:00,1989,2,16,0,7.778,4.444,3.048,NA,NA,FALSE,FALSE
"5892",19890217,1989-02-17 12:00:00,1989-02-17 12:00:00,1989,2,17,-3.222,8,2.833,0.254,NA,NA,FALSE,FALSE
"5893",19890218,1989-02-18 12:00:00,1989-02-18 12:00:00,1989,2,18,4.722,12.389,9.611,3.048,NA,NA,FALSE,FALSE
"5894",19890219,1989-02-19 12:00:00,1989-02-19 12:00:00,1989,2,19,9.889,14,12,11.938,NA,NA,FALSE,FALSE
"5895",19890220,1989-02-20 12:00:00,1989-02-20 12:00:00,1989,2,20,0,14,8.667,7.874,NA,NA,FALSE,FALSE
"5896",19890221,1989-02-21 12:00:00,1989-02-21 12:00:00,1989,2,21,-2,9,2.389,0,NA,NA,FALSE,FALSE
"5897",19890222,1989-02-22 12:00:00,1989-02-22 12:00:00,1989,2,22,-3,7.389,3,0,NA,NA,FALSE,FALSE
"5898",19890223,1989-02-23 12:00:00,1989-02-23 12:00:00,1989,2,23,2,7.278,5.278,5.08,NA,NA,FALSE,FALSE
"5899",19890224,1989-02-24 12:00:00,1989-02-24 12:00:00,1989,2,24,-0.278,8,3.889,0,NA,NA,FALSE,FALSE
"5900",19890225,1989-02-25 12:00:00,1989-02-25 12:00:00,1989,2,25,4,9.5,7.056,0,NA,NA,FALSE,FALSE
"5901",19890226,1989-02-26 12:00:00,1989-02-26 12:00:00,1989,2,26,2,6,4.667,0.508,NA,NA,FALSE,FALSE
"5902",19890227,1989-02-27 12:00:00,1989-02-27 12:00:00,1989,2,27,2,6,4.167,4.064,NA,NA,FALSE,FALSE
"5903",19890228,1989-02-28 12:00:00,1989-02-28 12:00:00,1989,2,28,2.611,7.5,4.556,9.906,NA,NA,FALSE,FALSE
"5904",19890301,1989-03-01 12:00:00,1989-03-01 12:00:00,1989,3,1,2.611,7.389,5.778,0.508,NA,NA,FALSE,FALSE
"5905",19890302,1989-03-02 12:00:00,1989-03-02 12:00:00,1989,3,2,4.5,10,6.611,7.112,NA,NA,FALSE,FALSE
"5906",19890303,1989-03-03 12:00:00,1989-03-03 12:00:00,1989,3,3,4.611,11.278,8.056,13.97,NA,NA,FALSE,FALSE
"5907",19890304,1989-03-04 12:00:00,1989-03-04 12:00:00,1989,3,4,6.611,12,8.833,0,NA,NA,FALSE,FALSE
"5908",19890305,1989-03-05 12:00:00,1989-03-05 12:00:00,1989,3,5,7.389,14.111,10.167,3.048,NA,NA,FALSE,FALSE
"5909",19890306,1989-03-06 12:00:00,1989-03-06 12:00:00,1989,3,6,7,19.389,11.778,0,NA,NA,FALSE,FALSE
"5910",19890307,1989-03-07 12:00:00,1989-03-07 12:00:00,1989,3,7,6.889,16.389,11.667,0,NA,NA,FALSE,FALSE
"5911",19890308,1989-03-08 12:00:00,1989-03-08 12:00:00,1989,3,8,1,9.5,6.444,6.096,NA,NA,FALSE,FALSE
"5912",19890309,1989-03-09 12:00:00,1989-03-09 12:00:00,1989,3,9,-1,13,6.278,0,NA,NA,FALSE,FALSE
"5913",19890310,1989-03-10 12:00:00,1989-03-10 12:00:00,1989,3,10,6,18.278,10.944,0,NA,NA,FALSE,FALSE
"5914",19890311,1989-03-11 12:00:00,1989-03-11 12:00:00,1989,3,11,3,16.222,9.5,0,NA,NA,FALSE,FALSE
"5915",19890312,1989-03-12 12:00:00,1989-03-12 12:00:00,1989,3,12,6,13.111,9.889,1.016,NA,NA,FALSE,FALSE
"5916",19890313,1989-03-13 12:00:00,1989-03-13 12:00:00,1989,3,13,4,12,9.167,1.016,NA,NA,FALSE,FALSE
"5917",19890314,1989-03-14 12:00:00,1989-03-14 12:00:00,1989,3,14,3.722,11.389,7.556,0,NA,NA,FALSE,FALSE
"5918",19890315,1989-03-15 12:00:00,1989-03-15 12:00:00,1989,3,15,5,12.5,8.111,6.096,NA,NA,FALSE,FALSE
"5919",19890316,1989-03-16 12:00:00,1989-03-16 12:00:00,1989,3,16,3.778,13.222,7.611,9.906,NA,NA,FALSE,FALSE
"5920",19890317,1989-03-17 12:00:00,1989-03-17 12:00:00,1989,3,17,2,9.389,5.778,3.048,NA,NA,FALSE,FALSE
"5921",19890318,1989-03-18 12:00:00,1989-03-18 12:00:00,1989,3,18,-2,9,2.944,2.032,NA,NA,FALSE,FALSE
"5922",19890319,1989-03-19 12:00:00,1989-03-19 12:00:00,1989,3,19,-1.278,13.222,6.722,0,NA,NA,FALSE,FALSE
"5923",19890320,1989-03-20 12:00:00,1989-03-20 12:00:00,1989,3,20,1,14.222,7.556,0,NA,NA,FALSE,FALSE
"5924",19890321,1989-03-21 12:00:00,1989-03-21 12:00:00,1989,3,21,4.278,8.5,6.333,2.286,NA,NA,FALSE,FALSE
"5925",19890322,1989-03-22 12:00:00,1989-03-22 12:00:00,1989,3,22,5,12.278,10,2.032,NA,NA,FALSE,FALSE
"5926",19890323,1989-03-23 12:00:00,1989-03-23 12:00:00,1989,3,23,3,9.389,6.556,0.254,NA,NA,FALSE,FALSE
"5927",19890324,1989-03-24 12:00:00,1989-03-24 12:00:00,1989,3,24,4.278,11.5,8.389,5.08,NA,NA,FALSE,FALSE
"5928",19890325,1989-03-25 12:00:00,1989-03-25 12:00:00,1989,3,25,0,11.278,8.167,4.064,NA,NA,FALSE,FALSE
"5929",19890326,1989-03-26 12:00:00,1989-03-26 12:00:00,1989,3,26,-1,18,8.5,0,NA,NA,FALSE,FALSE
"5930",19890327,1989-03-27 12:00:00,1989-03-27 12:00:00,1989,3,27,5.278,23,13.667,0,NA,NA,FALSE,FALSE
"5931",19890328,1989-03-28 12:00:00,1989-03-28 12:00:00,1989,3,28,10.5,24,17.056,0,NA,NA,FALSE,FALSE
"5932",19890329,1989-03-29 12:00:00,1989-03-29 12:00:00,1989,3,29,7,16,11.889,0.508,NA,NA,FALSE,FALSE
"5933",19890330,1989-03-30 12:00:00,1989-03-30 12:00:00,1989,3,30,5.889,17.111,10.778,0,NA,NA,FALSE,FALSE
"5934",19890331,1989-03-31 12:00:00,1989-03-31 12:00:00,1989,3,31,3.722,20,11.167,0.254,NA,NA,FALSE,FALSE
"5935",19890401,1989-04-01 12:00:00,1989-04-01 12:00:00,1989,4,1,3.5,17,10.167,0,NA,NA,FALSE,FALSE
"5936",19890402,1989-04-02 12:00:00,1989-04-02 12:00:00,1989,4,2,2,9,6.667,0,NA,NA,FALSE,FALSE
"5937",19890403,1989-04-03 12:00:00,1989-04-03 12:00:00,1989,4,3,1,6,3.722,0.508,NA,NA,FALSE,FALSE
"5938",19890404,1989-04-04 12:00:00,1989-04-04 12:00:00,1989,4,4,2.722,6.222,4.889,0.254,NA,NA,FALSE,FALSE
"5939",19890405,1989-04-05 12:00:00,1989-04-05 12:00:00,1989,4,5,2,6.278,4.333,5.08,NA,NA,FALSE,FALSE
"5940",19890406,1989-04-06 12:00:00,1989-04-06 12:00:00,1989,4,6,2.222,9.278,7,6.096,NA,NA,FALSE,FALSE
"5941",19890407,1989-04-07 12:00:00,1989-04-07 12:00:00,1989,4,7,3,13.722,9.056,0.508,NA,NA,FALSE,FALSE
"5942",19890408,1989-04-08 12:00:00,1989-04-08 12:00:00,1989,4,8,3,13,8.5,0,NA,NA,FALSE,FALSE
"5943",19890409,1989-04-09 12:00:00,1989-04-09 12:00:00,1989,4,9,-1,16,8.667,0,NA,NA,FALSE,FALSE
"5944",19890410,1989-04-10 12:00:00,1989-04-10 12:00:00,1989,4,10,10.278,17,14.111,0,NA,NA,FALSE,FALSE
"5945",19890411,1989-04-11 12:00:00,1989-04-11 12:00:00,1989,4,11,9.889,20,14.611,0,NA,NA,FALSE,FALSE
"5946",19890412,1989-04-12 12:00:00,1989-04-12 12:00:00,1989,4,12,8.778,18.278,11.944,4.064,NA,NA,FALSE,FALSE
"5947",19890413,1989-04-13 12:00:00,1989-04-13 12:00:00,1989,4,13,8.722,10.278,9.5,7.112,NA,NA,FALSE,FALSE
"5948",19890414,1989-04-14 12:00:00,1989-04-14 12:00:00,1989,4,14,7.5,10,8.444,10.922,NA,NA,FALSE,FALSE
"5949",19890415,1989-04-15 12:00:00,1989-04-15 12:00:00,1989,4,15,6,12,9.111,1.016,NA,NA,FALSE,FALSE
"5950",19890416,1989-04-16 12:00:00,1989-04-16 12:00:00,1989,4,16,5.5,11.222,8.722,0,NA,NA,FALSE,FALSE
"5951",19890417,1989-04-17 12:00:00,1989-04-17 12:00:00,1989,4,17,2,9.722,7.833,1.016,NA,NA,FALSE,FALSE
"5952",19890418,1989-04-18 12:00:00,1989-04-18 12:00:00,1989,4,18,-1.222,11.389,5.944,0,NA,NA,FALSE,FALSE
"5953",19890419,1989-04-19 12:00:00,1989-04-19 12:00:00,1989,4,19,4.778,10,6.167,5.588,NA,NA,FALSE,FALSE
"5954",19890420,1989-04-20 12:00:00,1989-04-20 12:00:00,1989,4,20,4,8,5.778,11.938,NA,NA,FALSE,FALSE
"5955",19890421,1989-04-21 12:00:00,1989-04-21 12:00:00,1989,4,21,4,10.111,7.111,4.064,NA,NA,FALSE,FALSE
"5956",19890422,1989-04-22 12:00:00,1989-04-22 12:00:00,1989,4,22,7,13,9.444,14.986,NA,NA,FALSE,FALSE
"5957",19890423,1989-04-23 12:00:00,1989-04-23 12:00:00,1989,4,23,4,11,7.833,0.254,NA,NA,FALSE,FALSE
"5958",19890424,1989-04-24 12:00:00,1989-04-24 12:00:00,1989,4,24,4.389,17,10.722,0.508,NA,NA,FALSE,FALSE
"5959",19890425,1989-04-25 12:00:00,1989-04-25 12:00:00,1989,4,25,8,13.222,10.611,4.064,NA,NA,FALSE,FALSE
"5960",19890426,1989-04-26 12:00:00,1989-04-26 12:00:00,1989,4,26,2.889,8.278,4.833,21.082,NA,NA,FALSE,FALSE
"5961",19890427,1989-04-27 12:00:00,1989-04-27 12:00:00,1989,4,27,1,10.5,5.889,1.016,NA,NA,FALSE,FALSE
"5962",19890428,1989-04-28 12:00:00,1989-04-28 12:00:00,1989,4,28,-1.222,11,5.389,0,NA,NA,FALSE,FALSE
"5963",19890429,1989-04-29 12:00:00,1989-04-29 12:00:00,1989,4,29,-1.389,13.5,6.389,0,NA,NA,FALSE,FALSE
"5964",19890430,1989-04-30 12:00:00,1989-04-30 12:00:00,1989,4,30,-1.278,15,7.167,0,NA,NA,FALSE,FALSE
"5965",19890501,1989-05-01 12:00:00,1989-05-01 12:00:00,1989,5,1,0,18,9.722,0,NA,NA,FALSE,FALSE
"5966",19890502,1989-05-02 12:00:00,1989-05-02 12:00:00,1989,5,2,4.611,21,13,0,NA,NA,FALSE,FALSE
"5967",19890503,1989-05-03 12:00:00,1989-05-03 12:00:00,1989,5,3,6,21.222,13.722,0,NA,NA,FALSE,FALSE
"5968",19890504,1989-05-04 12:00:00,1989-05-04 12:00:00,1989,5,4,5,25,15.278,0,NA,NA,FALSE,FALSE
"5969",19890505,1989-05-05 12:00:00,1989-05-05 12:00:00,1989,5,5,7.389,25,17.333,0,NA,NA,FALSE,FALSE
"5970",19890506,1989-05-06 12:00:00,1989-05-06 12:00:00,1989,5,6,4,14.722,11.389,0,NA,NA,FALSE,FALSE
"5971",19890507,1989-05-07 12:00:00,1989-05-07 12:00:00,1989,5,7,0,14,7.5,0,NA,NA,FALSE,FALSE
"5972",19890508,1989-05-08 12:00:00,1989-05-08 12:00:00,1989,5,8,0.889,20,10.944,0,NA,NA,FALSE,FALSE
"5973",19890509,1989-05-09 12:00:00,1989-05-09 12:00:00,1989,5,9,5,26,16,0,NA,NA,FALSE,FALSE
"5974",19890510,1989-05-10 12:00:00,1989-05-10 12:00:00,1989,5,10,8,14,12.222,10.922,NA,NA,FALSE,FALSE
"5975",19890511,1989-05-11 12:00:00,1989-05-11 12:00:00,1989,5,11,8,16.278,12.167,8.89,NA,NA,FALSE,FALSE
"5976",19890512,1989-05-12 12:00:00,1989-05-12 12:00:00,1989,5,12,8,15.722,11.333,5.08,NA,NA,FALSE,FALSE
"5977",19890513,1989-05-13 12:00:00,1989-05-13 12:00:00,1989,5,13,5.722,16,11.111,0,NA,NA,FALSE,FALSE
"5978",19890514,1989-05-14 12:00:00,1989-05-14 12:00:00,1989,5,14,5,16,11.056,2.032,NA,NA,FALSE,FALSE
"5979",19890515,1989-05-15 12:00:00,1989-05-15 12:00:00,1989,5,15,3.889,21.389,13.389,0,NA,NA,FALSE,FALSE
"5980",19890516,1989-05-16 12:00:00,1989-05-16 12:00:00,1989,5,16,5.5,24,15.611,0,NA,NA,FALSE,FALSE
"5981",19890517,1989-05-17 12:00:00,1989-05-17 12:00:00,1989,5,17,6.222,24.778,16.611,0,NA,NA,FALSE,FALSE
"5982",19890518,1989-05-18 12:00:00,1989-05-18 12:00:00,1989,5,18,8,26.111,18.278,0,NA,NA,FALSE,FALSE
"5983",19890519,1989-05-19 12:00:00,1989-05-19 12:00:00,1989,5,19,10,28.389,20.333,0,NA,NA,FALSE,FALSE
"5984",19890520,1989-05-20 12:00:00,1989-05-20 12:00:00,1989,5,20,11,28.111,20.389,0,NA,NA,FALSE,FALSE
"5985",19890521,1989-05-21 12:00:00,1989-05-21 12:00:00,1989,5,21,12,27,20.333,0,NA,NA,FALSE,FALSE
"5986",19890522,1989-05-22 12:00:00,1989-05-22 12:00:00,1989,5,22,14,25.278,19.333,0,NA,NA,FALSE,FALSE
"5987",19890523,1989-05-23 12:00:00,1989-05-23 12:00:00,1989,5,23,13,25.611,19.222,0,NA,NA,FALSE,FALSE
"5988",19890524,1989-05-24 12:00:00,1989-05-24 12:00:00,1989,5,24,11,28,20.167,0,NA,NA,FALSE,FALSE
"5989",19890525,1989-05-25 12:00:00,1989-05-25 12:00:00,1989,5,25,11,28,20.167,0,NA,NA,FALSE,FALSE
"5990",19890526,1989-05-26 12:00:00,1989-05-26 12:00:00,1989,5,26,9.778,26.278,18.778,0,NA,NA,FALSE,FALSE
"5991",19890527,1989-05-27 12:00:00,1989-05-27 12:00:00,1989,5,27,11,23,17.222,0,NA,NA,FALSE,FALSE
"5992",19890528,1989-05-28 12:00:00,1989-05-28 12:00:00,1989,5,28,7,25,17.889,0,NA,NA,FALSE,FALSE
"5993",19890529,1989-05-29 12:00:00,1989-05-29 12:00:00,1989,5,29,9.778,23,16.778,0,NA,NA,FALSE,FALSE
"5994",19890530,1989-05-30 12:00:00,1989-05-30 12:00:00,1989,5,30,7.889,23,14.611,0,NA,NA,FALSE,FALSE
"5995",19890531,1989-05-31 12:00:00,1989-05-31 12:00:00,1989,5,31,3,15.389,10.5,0,NA,NA,FALSE,FALSE
"5996",19890601,1989-06-01 12:00:00,1989-06-01 12:00:00,1989,6,1,4.611,18.278,12.111,0,NA,NA,FALSE,FALSE
"5997",19890602,1989-06-02 12:00:00,1989-06-02 12:00:00,1989,6,2,7,18,11.722,0.508,NA,NA,FALSE,FALSE
"5998",19890603,1989-06-03 12:00:00,1989-06-03 12:00:00,1989,6,3,4.611,11.278,9.111,2.032,NA,NA,FALSE,FALSE
"5999",19890604,1989-06-04 12:00:00,1989-06-04 12:00:00,1989,6,4,6.722,12,9.167,0.254,NA,NA,FALSE,FALSE
"6000",19890605,1989-06-05 12:00:00,1989-06-05 12:00:00,1989,6,5,3.611,11.222,8,5.08,NA,NA,FALSE,FALSE
"6001",19890606,1989-06-06 12:00:00,1989-06-06 12:00:00,1989,6,6,3,16,9.5,11.938,NA,NA,FALSE,FALSE
"6002",19890607,1989-06-07 12:00:00,1989-06-07 12:00:00,1989,6,7,8.278,13,10.389,3.048,NA,NA,FALSE,FALSE
"6003",19890608,1989-06-08 12:00:00,1989-06-08 12:00:00,1989,6,8,7.389,16.611,11.611,2.032,NA,NA,FALSE,FALSE
"6004",19890609,1989-06-09 12:00:00,1989-06-09 12:00:00,1989,6,9,8.611,19.278,13.278,5.08,NA,NA,FALSE,FALSE
"6005",19890610,1989-06-10 12:00:00,1989-06-10 12:00:00,1989,6,10,7.889,25,16.833,0,NA,NA,FALSE,FALSE
"6006",19890611,1989-06-11 12:00:00,1989-06-11 12:00:00,1989,6,11,14,22.5,17.278,3.048,NA,NA,FALSE,FALSE
"6007",19890612,1989-06-12 12:00:00,1989-06-12 12:00:00,1989,6,12,9.722,23.611,17.556,0,NA,NA,FALSE,FALSE
"6008",19890613,1989-06-13 12:00:00,1989-06-13 12:00:00,1989,6,13,10,27.222,19.889,0,NA,NA,FALSE,FALSE
"6009",19890614,1989-06-14 12:00:00,1989-06-14 12:00:00,1989,6,14,9.222,27,19,0,NA,NA,FALSE,FALSE
"6010",19890615,1989-06-15 12:00:00,1989-06-15 12:00:00,1989,6,15,12.389,27,20.056,0,NA,NA,FALSE,FALSE
"6011",19890616,1989-06-16 12:00:00,1989-06-16 12:00:00,1989,6,16,10.5,26,19.389,0,NA,NA,FALSE,FALSE
"6012",19890617,1989-06-17 12:00:00,1989-06-17 12:00:00,1989,6,17,11,26.278,19.278,0,NA,NA,FALSE,FALSE
"6013",19890618,1989-06-18 12:00:00,1989-06-18 12:00:00,1989,6,18,9,26.611,19.278,0,NA,NA,FALSE,FALSE
"6014",19890619,1989-06-19 12:00:00,1989-06-19 12:00:00,1989,6,19,11.5,30,21.944,0,NA,NA,FALSE,FALSE
"6015",19890620,1989-06-20 12:00:00,1989-06-20 12:00:00,1989,6,20,12,30.111,22.333,0,NA,NA,FALSE,FALSE
"6016",19890621,1989-06-21 12:00:00,1989-06-21 12:00:00,1989,6,21,14,28.222,21.167,0,NA,NA,FALSE,FALSE
"6017",19890622,1989-06-22 12:00:00,1989-06-22 12:00:00,1989,6,22,12.889,19.389,15.611,7.112,NA,NA,FALSE,FALSE
"6018",19890623,1989-06-23 12:00:00,1989-06-23 12:00:00,1989,6,23,13,19,16.722,9.144,NA,NA,FALSE,FALSE
"6019",19890624,1989-06-24 12:00:00,1989-06-24 12:00:00,1989,6,24,10.722,23.611,17.444,0,NA,NA,FALSE,FALSE
"6020",19890625,1989-06-25 12:00:00,1989-06-25 12:00:00,1989,6,25,11.889,27.222,19.944,0,NA,NA,FALSE,FALSE
"6021",19890626,1989-06-26 12:00:00,1989-06-26 12:00:00,1989,6,26,13,30,22.278,0,NA,NA,FALSE,FALSE
"6022",19890627,1989-06-27 12:00:00,1989-06-27 12:00:00,1989,6,27,13,26.389,18.444,2.032,NA,NA,FALSE,FALSE
"6023",19890628,1989-06-28 12:00:00,1989-06-28 12:00:00,1989,6,28,13,20.5,15.5,1.524,NA,NA,FALSE,FALSE
"6024",19890629,1989-06-29 12:00:00,1989-06-29 12:00:00,1989,6,29,12,20,16,0,NA,NA,FALSE,FALSE
"6025",19890630,1989-06-30 12:00:00,1989-06-30 12:00:00,1989,6,30,10.222,21.722,15.611,5.08,NA,NA,FALSE,FALSE
"6026",19890701,1989-07-01 12:00:00,1989-07-01 12:00:00,1989,7,1,13.389,21.778,17.556,2.032,NA,NA,FALSE,FALSE
"6027",19890702,1989-07-02 12:00:00,1989-07-02 12:00:00,1989,7,2,14,17.389,15.611,18.034,NA,NA,FALSE,FALSE
"6028",19890703,1989-07-03 12:00:00,1989-07-03 12:00:00,1989,7,3,14,20.5,17.111,0.254,NA,NA,FALSE,FALSE
"6029",19890704,1989-07-04 12:00:00,1989-07-04 12:00:00,1989,7,4,12.778,25.222,18.889,0,NA,NA,FALSE,FALSE
"6030",19890705,1989-07-05 12:00:00,1989-07-05 12:00:00,1989,7,5,14.778,31.389,24.056,0,NA,NA,FALSE,FALSE
"6031",19890706,1989-07-06 12:00:00,1989-07-06 12:00:00,1989,7,6,16.278,32,25.167,0,NA,NA,FALSE,FALSE
"6032",19890707,1989-07-07 12:00:00,1989-07-07 12:00:00,1989,7,7,19,31,25.611,0,NA,NA,FALSE,FALSE
"6033",19890708,1989-07-08 12:00:00,1989-07-08 12:00:00,1989,7,8,16,26,20.167,4.064,NA,NA,FALSE,FALSE
"6034",19890709,1989-07-09 12:00:00,1989-07-09 12:00:00,1989,7,9,17,23.222,19.5,16.002,NA,NA,FALSE,FALSE
"6035",19890710,1989-07-10 12:00:00,1989-07-10 12:00:00,1989,7,10,13,18.389,16.556,0,NA,NA,FALSE,FALSE
"6036",19890711,1989-07-11 12:00:00,1989-07-11 12:00:00,1989,7,11,10.778,24,17.611,0,NA,NA,FALSE,FALSE
"6037",19890712,1989-07-12 12:00:00,1989-07-12 12:00:00,1989,7,12,11.778,26,19.222,0,NA,NA,FALSE,FALSE
"6038",19890713,1989-07-13 12:00:00,1989-07-13 12:00:00,1989,7,13,15.611,24,18.778,0,NA,NA,FALSE,FALSE
"6039",19890714,1989-07-14 12:00:00,1989-07-14 12:00:00,1989,7,14,9,20,15.222,0,NA,NA,FALSE,FALSE
"6040",19890715,1989-07-15 12:00:00,1989-07-15 12:00:00,1989,7,15,7.5,22.278,16.111,0,NA,NA,FALSE,FALSE
"6041",19890716,1989-07-16 12:00:00,1989-07-16 12:00:00,1989,7,16,11,20,16.056,0,NA,NA,FALSE,FALSE
"6042",19890717,1989-07-17 12:00:00,1989-07-17 12:00:00,1989,7,17,6.611,19,14.5,0,NA,NA,FALSE,FALSE
"6043",19890718,1989-07-18 12:00:00,1989-07-18 12:00:00,1989,7,18,11,20.278,16.278,0,NA,NA,FALSE,FALSE
"6044",19890719,1989-07-19 12:00:00,1989-07-19 12:00:00,1989,7,19,7,21.222,14.667,0,NA,NA,FALSE,FALSE
"6045",19890720,1989-07-20 12:00:00,1989-07-20 12:00:00,1989,7,20,7,26.389,17.944,0,NA,NA,FALSE,FALSE
"6046",19890721,1989-07-21 12:00:00,1989-07-21 12:00:00,1989,7,21,11.389,29.222,20.444,0,NA,NA,FALSE,FALSE
"6047",19890722,1989-07-22 12:00:00,1989-07-22 12:00:00,1989,7,22,14.611,33.278,24.778,0,NA,NA,FALSE,FALSE
"6048",19890723,1989-07-23 12:00:00,1989-07-23 12:00:00,1989,7,23,19,30.222,23.722,0.254,NA,NA,FALSE,FALSE
"6049",19890724,1989-07-24 12:00:00,1989-07-24 12:00:00,1989,7,24,17,30,23.278,0,NA,NA,FALSE,FALSE
"6050",19890725,1989-07-25 12:00:00,1989-07-25 12:00:00,1989,7,25,16,26,20.444,0,NA,NA,FALSE,FALSE
"6051",19890726,1989-07-26 12:00:00,1989-07-26 12:00:00,1989,7,26,14.889,28.278,22.167,0,NA,NA,FALSE,FALSE
"6052",19890727,1989-07-27 12:00:00,1989-07-27 12:00:00,1989,7,27,12,24,19.778,0,NA,NA,FALSE,FALSE
"6053",19890728,1989-07-28 12:00:00,1989-07-28 12:00:00,1989,7,28,9.389,26,18.056,0,NA,NA,FALSE,FALSE
"6054",19890729,1989-07-29 12:00:00,1989-07-29 12:00:00,1989,7,29,12,28,20.278,0,NA,NA,FALSE,FALSE
