"SSP_Time","GCM","Year","Frost"
"SSP1 2050","EC-Earth3-Veg-LR",2039,0
"SSP1 2050","EC-Earth3-Veg-LR",2040,6
"SSP1 2050","EC-Earth3-Veg-LR",2041,0
"SSP1 2050","EC-Earth3-Veg-LR",2042,25
"SSP1 2050","EC-Earth3-Veg-LR",2043,2
"SSP1 2050","EC-Earth3-Veg-LR",2044,3
"SSP1 2050","EC-Earth3-Veg-LR",2045,15
"SSP1 2050","EC-Earth3-Veg-LR",2046,12
"SSP1 2050","EC-Earth3-Veg-LR",2047,0
"SSP1 2050","EC-Earth3-Veg-LR",2048,0
"SSP1 2050","EC-Earth3-Veg-LR",2049,0
"SSP1 2050","EC-Earth3-Veg-LR",2050,0
"SSP1 2050","EC-Earth3-Veg-LR",2051,1
"SSP1 2050","EC-Earth3-Veg-LR",2052,0
"SSP1 2050","EC-Earth3-Veg-LR",2053,12
"SSP1 2050","EC-Earth3-Veg-LR",2054,4
"SSP1 2050","EC-Earth3-Veg-LR",2055,0
"SSP1 2050","EC-Earth3-Veg-LR",2056,0
"SSP1 2050","EC-Earth3-Veg-LR",2057,18
"SSP1 2050","EC-Earth3-Veg-LR",2058,0
"SSP1 2050","EC-Earth3-Veg-LR",2059,5
"SSP1 2050","EC-Earth3-Veg-LR",2060,5
"SSP1 2050","EC-Earth3-Veg-LR",2061,0
"SSP1 2050","EC-Earth3-Veg-LR",2062,4
"SSP1 2050","EC-Earth3-Veg-LR",2063,9
"SSP1 2050","EC-Earth3-Veg-LR",2064,0
"SSP1 2050","EC-Earth3-Veg-LR",2065,0
"SSP1 2050","EC-Earth3-Veg-LR",2066,11
"SSP1 2050","EC-Earth3-Veg-LR",2067,0
"SSP1 2050","EC-Earth3-Veg-LR",2068,14
"SSP1 2050","EC-Earth3-Veg-LR",2069,0
"SSP1 2050","EC-Earth3-Veg-LR",2070,0
"SSP1 2050","EC-Earth3-Veg-LR",2071,4
"SSP1 2050","EC-Earth3-Veg-LR",2072,0
"SSP1 2050","EC-Earth3-Veg-LR",2073,0
"SSP1 2050","EC-Earth3-Veg-LR",2074,44
"SSP1 2050","EC-Earth3-Veg-LR",2075,0
"SSP1 2050","EC-Earth3-Veg-LR",2076,1
"SSP1 2050","EC-Earth3-Veg-LR",2077,0
"SSP1 2050","EC-Earth3-Veg-LR",2078,0
"SSP1 2050","EC-Earth3-Veg-LR",2079,0
"SSP1 2050","EC-Earth3-Veg-LR",2080,5
"SSP1 2050","EC-Earth3-Veg-LR",2081,0
"SSP1 2050","EC-Earth3-Veg-LR",2082,3
"SSP1 2050","EC-Earth3-Veg-LR",2083,0
"SSP1 2050","EC-Earth3-Veg-LR",2084,0
"SSP1 2050","EC-Earth3-Veg-LR",2085,4
"SSP1 2050","EC-Earth3-Veg-LR",2086,14
"SSP1 2050","EC-Earth3-Veg-LR",2087,2
"SSP1 2050","EC-Earth3-Veg-LR",2088,0
"SSP1 2050","EC-Earth3-Veg-LR",2089,0
"SSP1 2050","EC-Earth3-Veg-LR",2090,11
"SSP1 2050","EC-Earth3-Veg-LR",2091,0
"SSP1 2050","EC-Earth3-Veg-LR",2092,2
"SSP1 2050","EC-Earth3-Veg-LR",2093,0
"SSP1 2050","EC-Earth3-Veg-LR",2094,8
"SSP1 2050","EC-Earth3-Veg-LR",2095,0
"SSP1 2050","EC-Earth3-Veg-LR",2096,0
"SSP1 2050","EC-Earth3-Veg-LR",2097,4
"SSP1 2050","EC-Earth3-Veg-LR",2098,1
"SSP1 2050","EC-Earth3-Veg-LR",2099,4
"SSP1 2050","EC-Earth3-Veg-LR",2100,0
"SSP1 2050","FGOALS-g3",2002,0
"SSP1 2050","FGOALS-g3",2003,0
"SSP1 2050","FGOALS-g3",2004,3
"SSP1 2050","FGOALS-g3",2005,0
"SSP1 2050","FGOALS-g3",2006,6
"SSP1 2050","FGOALS-g3",2007,8
"SSP1 2050","FGOALS-g3",2008,17
"SSP1 2050","FGOALS-g3",2009,3
"SSP1 2050","FGOALS-g3",2010,19
"SSP1 2050","FGOALS-g3",2011,5
"SSP1 2050","FGOALS-g3",2012,6
"SSP1 2050","FGOALS-g3",2013,0
"SSP1 2050","FGOALS-g3",2014,0
"SSP1 2050","FGOALS-g3",2015,0
"SSP1 2050","FGOALS-g3",2016,1
"SSP1 2050","FGOALS-g3",2017,17
"SSP1 2050","FGOALS-g3",2018,0
"SSP1 2050","FGOALS-g3",2019,0
"SSP1 2050","FGOALS-g3",2020,0
"SSP1 2050","FGOALS-g3",2021,8
"SSP1 2050","FGOALS-g3",2022,9
"SSP1 2050","FGOALS-g3",2023,0
"SSP1 2050","FGOALS-g3",2024,1
"SSP1 2050","FGOALS-g3",2025,3
"SSP1 2050","FGOALS-g3",2026,1
"SSP1 2050","FGOALS-g3",2027,0
"SSP1 2050","FGOALS-g3",2028,0
"SSP1 2050","FGOALS-g3",2029,9
"SSP1 2050","FGOALS-g3",2030,7
"SSP1 2050","FGOALS-g3",2031,29
"SSP1 2050","FGOALS-g3",2032,0
"SSP1 2050","FGOALS-g3",2033,0
"SSP1 2050","FGOALS-g3",2034,8
"SSP1 2050","FGOALS-g3",2035,0
"SSP1 2050","FGOALS-g3",2036,5
"SSP1 2050","FGOALS-g3",2037,0
"SSP1 2050","FGOALS-g3",2038,7
"SSP1 2050","FGOALS-g3",2039,0
"SSP1 2050","FGOALS-g3",2040,8
"SSP1 2050","FGOALS-g3",2041,0
"SSP1 2050","FGOALS-g3",2042,18
"SSP1 2050","FGOALS-g3",2043,2
"SSP1 2050","FGOALS-g3",2044,4
"SSP1 2050","FGOALS-g3",2045,15
"SSP1 2050","FGOALS-g3",2046,17
"SSP1 2050","FGOALS-g3",2047,0
"SSP1 2050","FGOALS-g3",2048,0
"SSP1 2050","FGOALS-g3",2049,0
"SSP1 2050","FGOALS-g3",2050,0
"SSP1 2050","FGOALS-g3",2051,0
"SSP1 2050","FGOALS-g3",2052,0
"SSP1 2050","FGOALS-g3",2053,12
"SSP1 2050","FGOALS-g3",2054,4
"SSP1 2050","FGOALS-g3",2055,0
"SSP1 2050","FGOALS-g3",2056,10
"SSP1 2050","FGOALS-g3",2057,19
"SSP1 2050","FGOALS-g3",2058,0
"SSP1 2050","FGOALS-g3",2059,5
"SSP1 2050","FGOALS-g3",2060,3
"SSP1 2050","FGOALS-g3",2061,0
"SSP1 2050","FGOALS-g3",2062,16
"SSP1 2050","FGOALS-g3",2063,12
"SSP1 2050","FGOALS-g3",2064,0
"SSP1 2050","FGOALS-g3",2065,0
"SSP1 2050","FGOALS-g3",2066,12
"SSP1 2050","FGOALS-g3",2067,0
"SSP1 2050","FGOALS-g3",2068,10
"SSP1 2050","FGOALS-g3",2069,0
"SSP1 2050","FGOALS-g3",2070,0
"SSP1 2050","FGOALS-g3",2071,4
"SSP1 2050","FGOALS-g3",2072,0
"SSP1 2050","FGOALS-g3",2073,0
"SSP1 2050","FGOALS-g3",2074,34
"SSP1 2050","FGOALS-g3",2075,0
"SSP1 2050","FGOALS-g3",2076,0
"SSP1 2050","FGOALS-g3",2077,0
"SSP1 2050","FGOALS-g3",2078,0
"SSP1 2050","FGOALS-g3",2079,0
"SSP1 2050","FGOALS-g3",2080,7
"SSP1 2050","FGOALS-g3",2081,0
"SSP1 2050","FGOALS-g3",2082,5
"SSP1 2050","FGOALS-g3",2083,0
"SSP1 2050","FGOALS-g3",2084,5
"SSP1 2050","FGOALS-g3",2085,5
"SSP1 2050","FGOALS-g3",2086,14
"SSP1 2050","FGOALS-g3",2087,2
"SSP1 2050","FGOALS-g3",2088,2
"SSP1 2050","FGOALS-g3",2089,0
"SSP1 2050","FGOALS-g3",2090,11
"SSP1 2050","FGOALS-g3",2091,0
"SSP1 2050","FGOALS-g3",2092,6
"SSP1 2050","FGOALS-g3",2093,0
"SSP1 2050","FGOALS-g3",2094,0
"SSP1 2050","FGOALS-g3",2095,0
"SSP1 2050","FGOALS-g3",2096,0
"SSP1 2050","FGOALS-g3",2097,3
"SSP1 2050","FGOALS-g3",2098,2
"SSP1 2050","FGOALS-g3",2099,6
"SSP1 2050","FGOALS-g3",2100,0
"SSP1 2050","FIO-ESM-2-0",2002,0
"SSP1 2050","FIO-ESM-2-0",2003,0
"SSP1 2050","FIO-ESM-2-0",2004,2
"SSP1 2050","FIO-ESM-2-0",2005,0
"SSP1 2050","FIO-ESM-2-0",2006,48
"SSP1 2050","FIO-ESM-2-0",2007,10
"SSP1 2050","FIO-ESM-2-0",2008,19
"SSP1 2050","FIO-ESM-2-0",2009,1
"SSP1 2050","FIO-ESM-2-0",2010,1
"SSP1 2050","FIO-ESM-2-0",2011,11
"SSP1 2050","FIO-ESM-2-0",2012,0
"SSP1 2050","FIO-ESM-2-0",2013,0
"SSP1 2050","FIO-ESM-2-0",2014,0
"SSP1 2050","FIO-ESM-2-0",2015,0
"SSP1 2050","FIO-ESM-2-0",2016,2
"SSP1 2050","FIO-ESM-2-0",2017,9
"SSP1 2050","FIO-ESM-2-0",2018,0
"SSP1 2050","FIO-ESM-2-0",2019,16
"SSP1 2050","FIO-ESM-2-0",2020,0
"SSP1 2050","FIO-ESM-2-0",2021,39
"SSP1 2050","FIO-ESM-2-0",2022,28
"SSP1 2050","FIO-ESM-2-0",2023,0
"SSP1 2050","FIO-ESM-2-0",2024,6
"SSP1 2050","FIO-ESM-2-0",2025,0
"SSP1 2050","FIO-ESM-2-0",2026,0
"SSP1 2050","FIO-ESM-2-0",2027,0
"SSP1 2050","FIO-ESM-2-0",2028,0
"SSP1 2050","FIO-ESM-2-0",2029,5
"SSP1 2050","FIO-ESM-2-0",2030,6
"SSP1 2050","FIO-ESM-2-0",2031,12
"SSP1 2050","FIO-ESM-2-0",2032,0
"SSP1 2050","FIO-ESM-2-0",2033,1
"SSP1 2050","FIO-ESM-2-0",2034,2
"SSP1 2050","FIO-ESM-2-0",2035,0
"SSP1 2050","FIO-ESM-2-0",2036,11
"SSP1 2050","FIO-ESM-2-0",2037,0
"SSP1 2050","FIO-ESM-2-0",2038,0
"SSP1 2050","FIO-ESM-2-0",2039,8
"SSP1 2050","FIO-ESM-2-0",2040,0
"SSP1 2050","FIO-ESM-2-0",2041,0
"SSP1 2050","FIO-ESM-2-0",2042,0
"SSP1 2050","FIO-ESM-2-0",2043,1
"SSP1 2050","FIO-ESM-2-0",2044,13
"SSP1 2050","FIO-ESM-2-0",2045,2
"SSP1 2050","FIO-ESM-2-0",2046,0
"SSP1 2050","FIO-ESM-2-0",2047,7
"SSP1 2050","FIO-ESM-2-0",2048,6
"SSP1 2050","FIO-ESM-2-0",2049,0
"SSP1 2050","FIO-ESM-2-0",2050,0
"SSP1 2050","FIO-ESM-2-0",2051,28
"SSP1 2050","FIO-ESM-2-0",2052,2
"SSP1 2050","FIO-ESM-2-0",2053,3
"SSP1 2050","FIO-ESM-2-0",2054,2
"SSP1 2050","FIO-ESM-2-0",2055,0
"SSP1 2050","FIO-ESM-2-0",2056,0
"SSP1 2050","FIO-ESM-2-0",2057,0
"SSP1 2050","FIO-ESM-2-0",2058,0
"SSP1 2050","FIO-ESM-2-0",2059,3
"SSP1 2050","FIO-ESM-2-0",2060,10
"SSP1 2050","FIO-ESM-2-0",2061,0
"SSP1 2050","FIO-ESM-2-0",2062,0
"SSP1 2050","FIO-ESM-2-0",2063,4
"SSP1 2050","FIO-ESM-2-0",2064,0
"SSP1 2050","FIO-ESM-2-0",2065,0
"SSP1 2050","FIO-ESM-2-0",2066,20
"SSP1 2050","FIO-ESM-2-0",2067,0
"SSP1 2050","FIO-ESM-2-0",2068,0
"SSP1 2050","FIO-ESM-2-0",2069,2
"SSP1 2050","FIO-ESM-2-0",2070,0
"SSP1 2050","FIO-ESM-2-0",2071,20
"SSP1 2050","FIO-ESM-2-0",2072,0
"SSP1 2050","FIO-ESM-2-0",2073,0
"SSP1 2050","FIO-ESM-2-0",2074,6
"SSP1 2050","FIO-ESM-2-0",2075,0
"SSP1 2050","FIO-ESM-2-0",2076,0
"SSP1 2050","FIO-ESM-2-0",2077,3
"SSP1 2050","FIO-ESM-2-0",2078,1
"SSP1 2050","FIO-ESM-2-0",2079,0
"SSP1 2050","FIO-ESM-2-0",2080,0
"SSP1 2050","FIO-ESM-2-0",2081,0
"SSP1 2050","FIO-ESM-2-0",2082,1
"SSP1 2050","FIO-ESM-2-0",2083,0
"SSP1 2050","FIO-ESM-2-0",2084,22
"SSP1 2050","FIO-ESM-2-0",2085,1
"SSP1 2050","FIO-ESM-2-0",2086,0
"SSP1 2050","FIO-ESM-2-0",2087,3
"SSP1 2050","FIO-ESM-2-0",2088,7
"SSP1 2050","FIO-ESM-2-0",2089,0
"SSP1 2050","FIO-ESM-2-0",2090,13
"SSP1 2050","FIO-ESM-2-0",2091,0
"SSP1 2050","FIO-ESM-2-0",2092,6
"SSP1 2050","FIO-ESM-2-0",2093,0
"SSP1 2050","FIO-ESM-2-0",2094,9
"SSP1 2050","FIO-ESM-2-0",2095,0
"SSP1 2050","FIO-ESM-2-0",2096,0
"SSP1 2050","FIO-ESM-2-0",2097,9
"SSP1 2050","FIO-ESM-2-0",2098,1
"SSP1 2050","FIO-ESM-2-0",2099,0
"SSP1 2050","FIO-ESM-2-0",2100,0
"SSP1 2050","GFDL-ESM4",2002,0
"SSP1 2050","GFDL-ESM4",2003,0
"SSP1 2050","GFDL-ESM4",2004,3
"SSP1 2050","GFDL-ESM4",2005,0
"SSP1 2050","GFDL-ESM4",2006,5
"SSP1 2050","GFDL-ESM4",2007,13
"SSP1 2050","GFDL-ESM4",2008,15
"SSP1 2050","GFDL-ESM4",2009,3
"SSP1 2050","GFDL-ESM4",2010,19
"SSP1 2050","GFDL-ESM4",2011,5
"SSP1 2050","GFDL-ESM4",2012,6
"SSP1 2050","GFDL-ESM4",2013,0
"SSP1 2050","GFDL-ESM4",2014,0
"SSP1 2050","GFDL-ESM4",2015,0
"SSP1 2050","GFDL-ESM4",2016,0
"SSP1 2050","GFDL-ESM4",2017,22
"SSP1 2050","GFDL-ESM4",2018,0
"SSP1 2050","GFDL-ESM4",2019,0
"SSP1 2050","GFDL-ESM4",2020,0
"SSP1 2050","GFDL-ESM4",2021,7
"SSP1 2050","GFDL-ESM4",2022,12
"SSP1 2050","GFDL-ESM4",2023,0
"SSP1 2050","GFDL-ESM4",2024,1
"SSP1 2050","GFDL-ESM4",2025,2
"SSP1 2050","GFDL-ESM4",2026,0
"SSP1 2050","GFDL-ESM4",2027,0
"SSP1 2050","GFDL-ESM4",2028,0
"SSP1 2050","GFDL-ESM4",2029,5
"SSP1 2050","GFDL-ESM4",2030,7
"SSP1 2050","GFDL-ESM4",2031,19
"SSP1 2050","GFDL-ESM4",2032,0
"SSP1 2050","GFDL-ESM4",2033,12
"SSP1 2050","GFDL-ESM4",2034,7
"SSP1 2050","GFDL-ESM4",2035,0
"SSP1 2050","GFDL-ESM4",2036,7
"SSP1 2050","GFDL-ESM4",2037,0
"SSP1 2050","GFDL-ESM4",2038,0
"SSP1 2050","GFDL-ESM4",2039,0
"SSP1 2050","GFDL-ESM4",2040,6
"SSP1 2050","GFDL-ESM4",2041,0
"SSP1 2050","GFDL-ESM4",2042,19
"SSP1 2050","GFDL-ESM4",2043,2
"SSP1 2050","GFDL-ESM4",2044,5
"SSP1 2050","GFDL-ESM4",2045,15
"SSP1 2050","GFDL-ESM4",2046,4
"SSP1 2050","GFDL-ESM4",2047,0
"SSP1 2050","GFDL-ESM4",2048,0
"SSP1 2050","GFDL-ESM4",2049,0
"SSP1 2050","GFDL-ESM4",2050,0
"SSP1 2050","GFDL-ESM4",2051,1
"SSP1 2050","GFDL-ESM4",2052,0
"SSP1 2050","GFDL-ESM4",2053,17
"SSP1 2050","GFDL-ESM4",2054,4
"SSP1 2050","GFDL-ESM4",2055,0
"SSP1 2050","GFDL-ESM4",2056,0
"SSP1 2050","GFDL-ESM4",2057,20
"SSP1 2050","GFDL-ESM4",2058,25
"SSP1 2050","GFDL-ESM4",2059,9
"SSP1 2050","GFDL-ESM4",2060,5
"SSP1 2050","GFDL-ESM4",2061,0
"SSP1 2050","GFDL-ESM4",2062,0
"SSP1 2050","GFDL-ESM4",2063,8
"SSP1 2050","GFDL-ESM4",2064,0
"SSP1 2050","GFDL-ESM4",2065,0
"SSP1 2050","GFDL-ESM4",2066,14
"SSP1 2050","GFDL-ESM4",2067,0
"SSP1 2050","GFDL-ESM4",2068,45
"SSP1 2050","GFDL-ESM4",2069,0
"SSP1 2050","GFDL-ESM4",2070,0
"SSP1 2050","GFDL-ESM4",2071,5
"SSP1 2050","GFDL-ESM4",2072,0
"SSP1 2050","GFDL-ESM4",2073,0
"SSP1 2050","GFDL-ESM4",2074,45
"SSP1 2050","GFDL-ESM4",2075,15
"SSP1 2050","GFDL-ESM4",2076,1
"SSP1 2050","GFDL-ESM4",2077,0
"SSP1 2050","GFDL-ESM4",2078,0
"SSP1 2050","GFDL-ESM4",2079,0
"SSP1 2050","GFDL-ESM4",2080,4
"SSP1 2050","GFDL-ESM4",2081,0
"SSP1 2050","GFDL-ESM4",2082,1
"SSP1 2050","GFDL-ESM4",2083,0
"SSP1 2050","GFDL-ESM4",2084,0
"SSP1 2050","GFDL-ESM4",2085,4
"SSP1 2050","GFDL-ESM4",2086,15
"SSP1 2050","GFDL-ESM4",2087,2
"SSP1 2050","GFDL-ESM4",2088,0
"SSP1 2050","GFDL-ESM4",2089,0
"SSP1 2050","GFDL-ESM4",2090,11
"SSP1 2050","GFDL-ESM4",2091,0
"SSP1 2050","GFDL-ESM4",2092,2
"SSP1 2050","GFDL-ESM4",2093,0
"SSP1 2050","GFDL-ESM4",2094,8
"SSP1 2050","GFDL-ESM4",2095,0
"SSP1 2050","GFDL-ESM4",2096,0
"SSP1 2050","GFDL-ESM4",2097,5
"SSP1 2050","GFDL-ESM4",2098,2
"SSP1 2050","GFDL-ESM4",2099,4
"SSP1 2050","GFDL-ESM4",2100,0
"SSP1 2050","INM-CM4-8",2002,0
"SSP1 2050","INM-CM4-8",2003,3
"SSP1 2050","INM-CM4-8",2004,2
"SSP1 2050","INM-CM4-8",2005,0
"SSP1 2050","INM-CM4-8",2006,5
"SSP1 2050","INM-CM4-8",2007,6
"SSP1 2050","INM-CM4-8",2008,7
"SSP1 2050","INM-CM4-8",2009,2
"SSP1 2050","INM-CM4-8",2010,15
"SSP1 2050","INM-CM4-8",2011,4
"SSP1 2050","INM-CM4-8",2012,5
"SSP1 2050","INM-CM4-8",2013,0
"SSP1 2050","INM-CM4-8",2014,0
"SSP1 2050","INM-CM4-8",2015,0
"SSP1 2050","INM-CM4-8",2016,0
"SSP1 2050","INM-CM4-8",2017,11
"SSP1 2050","INM-CM4-8",2018,0
"SSP1 2050","INM-CM4-8",2019,0
"SSP1 2050","INM-CM4-8",2020,0
"SSP1 2050","INM-CM4-8",2021,3
"SSP1 2050","INM-CM4-8",2022,4
"SSP1 2050","INM-CM4-8",2023,0
"SSP1 2050","INM-CM4-8",2024,0
"SSP1 2050","INM-CM4-8",2025,1
"SSP1 2050","INM-CM4-8",2026,0
"SSP1 2050","INM-CM4-8",2027,0
"SSP1 2050","INM-CM4-8",2028,0
"SSP1 2050","INM-CM4-8",2029,6
"SSP1 2050","INM-CM4-8",2030,6
"SSP1 2050","INM-CM4-8",2031,10
"SSP1 2050","INM-CM4-8",2032,0
"SSP1 2050","INM-CM4-8",2033,0
"SSP1 2050","INM-CM4-8",2034,4
"SSP1 2050","INM-CM4-8",2035,0
"SSP1 2050","INM-CM4-8",2036,0
"SSP1 2050","INM-CM4-8",2037,0
"SSP1 2050","INM-CM4-8",2038,0
"SSP1 2050","INM-CM4-8",2039,0
"SSP1 2050","INM-CM4-8",2040,5
"SSP1 2050","INM-CM4-8",2041,0
"SSP1 2050","INM-CM4-8",2042,17
"SSP1 2050","INM-CM4-8",2043,17
"SSP1 2050","INM-CM4-8",2044,1
"SSP1 2050","INM-CM4-8",2045,6
"SSP1 2050","INM-CM4-8",2046,17
"SSP1 2050","INM-CM4-8",2047,0
"SSP1 2050","INM-CM4-8",2048,0
"SSP1 2050","INM-CM4-8",2049,0
"SSP1 2050","INM-CM4-8",2050,0
"SSP1 2050","INM-CM4-8",2051,0
"SSP1 2050","INM-CM4-8",2052,0
"SSP1 2050","INM-CM4-8",2053,12
"SSP1 2050","INM-CM4-8",2054,3
"SSP1 2050","INM-CM4-8",2055,0
"SSP1 2050","INM-CM4-8",2056,3
"SSP1 2050","INM-CM4-8",2057,10
"SSP1 2050","INM-CM4-8",2058,0
"SSP1 2050","INM-CM4-8",2059,4
"SSP1 2050","INM-CM4-8",2060,0
"SSP1 2050","INM-CM4-8",2061,0
"SSP1 2050","INM-CM4-8",2062,6
"SSP1 2050","INM-CM4-8",2063,0
"SSP1 2050","INM-CM4-8",2064,0
"SSP1 2050","INM-CM4-8",2065,0
"SSP1 2050","INM-CM4-8",2066,0
"SSP1 2050","INM-CM4-8",2067,0
"SSP1 2050","INM-CM4-8",2068,7
"SSP1 2050","INM-CM4-8",2069,0
"SSP1 2050","INM-CM4-8",2070,0
"SSP1 2050","INM-CM4-8",2071,3
"SSP1 2050","INM-CM4-8",2072,0
"SSP1 2050","INM-CM4-8",2073,0
"SSP1 2050","INM-CM4-8",2074,27
"SSP1 2050","INM-CM4-8",2075,0
"SSP1 2050","INM-CM4-8",2076,0
"SSP1 2050","INM-CM4-8",2077,0
"SSP1 2050","INM-CM4-8",2078,0
"SSP1 2050","INM-CM4-8",2079,0
"SSP1 2050","INM-CM4-8",2080,4
"SSP1 2050","INM-CM4-8",2081,0
"SSP1 2050","INM-CM4-8",2082,2
"SSP1 2050","INM-CM4-8",2083,0
"SSP1 2050","INM-CM4-8",2084,4
"SSP1 2050","INM-CM4-8",2085,2
"SSP1 2050","INM-CM4-8",2086,16
"SSP1 2050","INM-CM4-8",2087,1
"SSP1 2050","INM-CM4-8",2088,0
"SSP1 2050","INM-CM4-8",2089,0
"SSP1 2050","INM-CM4-8",2090,9
"SSP1 2050","INM-CM4-8",2091,0
"SSP1 2050","INM-CM4-8",2092,12
"SSP1 2050","INM-CM4-8",2093,0
"SSP1 2050","INM-CM4-8",2094,0
"SSP1 2050","INM-CM4-8",2095,0
"SSP1 2050","INM-CM4-8",2096,0
"SSP1 2050","INM-CM4-8",2097,0
"SSP1 2050","INM-CM4-8",2098,0
"SSP1 2050","INM-CM4-8",2099,3
"SSP1 2050","INM-CM4-8",2100,0
"SSP1 2050","INM-CM5-0",2002,2
"SSP1 2050","INM-CM5-0",2003,0
"SSP1 2050","INM-CM5-0",2004,4
"SSP1 2050","INM-CM5-0",2005,0
"SSP1 2050","INM-CM5-0",2006,18
"SSP1 2050","INM-CM5-0",2007,6
"SSP1 2050","INM-CM5-0",2008,28
"SSP1 2050","INM-CM5-0",2009,2
"SSP1 2050","INM-CM5-0",2010,29
"SSP1 2050","INM-CM5-0",2011,7
"SSP1 2050","INM-CM5-0",2012,0
"SSP1 2050","INM-CM5-0",2013,2
"SSP1 2050","INM-CM5-0",2014,0
"SSP1 2050","INM-CM5-0",2015,0
"SSP1 2050","INM-CM5-0",2016,3
"SSP1 2050","INM-CM5-0",2017,27
"SSP1 2050","INM-CM5-0",2018,0
"SSP1 2050","INM-CM5-0",2019,8
"SSP1 2050","INM-CM5-0",2020,0
"SSP1 2050","INM-CM5-0",2021,26
"SSP1 2050","INM-CM5-0",2022,24
"SSP1 2050","INM-CM5-0",2023,0
"SSP1 2050","INM-CM5-0",2024,3
"SSP1 2050","INM-CM5-0",2025,4
"SSP1 2050","INM-CM5-0",2026,1
"SSP1 2050","INM-CM5-0",2027,0
"SSP1 2050","INM-CM5-0",2028,0
"SSP1 2050","INM-CM5-0",2029,14
"SSP1 2050","INM-CM5-0",2030,8
"SSP1 2050","INM-CM5-0",2031,31
"SSP1 2050","INM-CM5-0",2032,0
"SSP1 2050","INM-CM5-0",2033,13
"SSP1 2050","INM-CM5-0",2034,8
"SSP1 2050","INM-CM5-0",2035,0
"SSP1 2050","INM-CM5-0",2036,14
"SSP1 2050","INM-CM5-0",2037,0
"SSP1 2050","INM-CM5-0",2038,0
"SSP1 2050","INM-CM5-0",2039,2
"SSP1 2050","INM-CM5-0",2040,8
"SSP1 2050","INM-CM5-0",2041,0
"SSP1 2050","INM-CM5-0",2042,7
"SSP1 2050","INM-CM5-0",2043,3
"SSP1 2050","INM-CM5-0",2044,8
"SSP1 2050","INM-CM5-0",2045,18
"SSP1 2050","INM-CM5-0",2046,5
"SSP1 2050","INM-CM5-0",2047,0
"SSP1 2050","INM-CM5-0",2048,8
"SSP1 2050","INM-CM5-0",2049,0
"SSP1 2050","INM-CM5-0",2050,0
"SSP1 2050","INM-CM5-0",2051,15
"SSP1 2050","INM-CM5-0",2052,0
"SSP1 2050","INM-CM5-0",2053,5
"SSP1 2050","INM-CM5-0",2054,6
"SSP1 2050","INM-CM5-0",2055,0
"SSP1 2050","INM-CM5-0",2056,0
"SSP1 2050","INM-CM5-0",2057,12
"SSP1 2050","INM-CM5-0",2058,20
"SSP1 2050","INM-CM5-0",2059,10
"SSP1 2050","INM-CM5-0",2060,30
"SSP1 2050","INM-CM5-0",2061,0
"SSP1 2050","INM-CM5-0",2062,0
"SSP1 2050","INM-CM5-0",2063,17
"SSP1 2050","INM-CM5-0",2064,0
"SSP1 2050","INM-CM5-0",2065,0
"SSP1 2050","INM-CM5-0",2066,19
"SSP1 2050","INM-CM5-0",2067,0
"SSP1 2050","INM-CM5-0",2068,45
"SSP1 2050","INM-CM5-0",2069,1
"SSP1 2050","INM-CM5-0",2070,0
"SSP1 2050","INM-CM5-0",2071,4
"SSP1 2050","INM-CM5-0",2072,0
"SSP1 2050","INM-CM5-0",2073,0
"SSP1 2050","INM-CM5-0",2074,19
"SSP1 2050","INM-CM5-0",2075,49
"SSP1 2050","INM-CM5-0",2076,0
"SSP1 2050","INM-CM5-0",2077,0
"SSP1 2050","INM-CM5-0",2078,0
"SSP1 2050","INM-CM5-0",2079,0
"SSP1 2050","INM-CM5-0",2080,13
"SSP1 2050","INM-CM5-0",2081,0
"SSP1 2050","INM-CM5-0",2082,2
"SSP1 2050","INM-CM5-0",2083,0
"SSP1 2050","INM-CM5-0",2084,1
"SSP1 2050","INM-CM5-0",2085,3
"SSP1 2050","INM-CM5-0",2086,14
"SSP1 2050","INM-CM5-0",2087,4
"SSP1 2050","INM-CM5-0",2088,3
"SSP1 2050","INM-CM5-0",2089,0
"SSP1 2050","INM-CM5-0",2090,13
"SSP1 2050","INM-CM5-0",2091,0
"SSP1 2050","INM-CM5-0",2092,2
"SSP1 2050","INM-CM5-0",2093,0
"SSP1 2050","INM-CM5-0",2094,9
"SSP1 2050","INM-CM5-0",2095,0
"SSP1 2050","INM-CM5-0",2096,0
"SSP1 2050","INM-CM5-0",2097,11
"SSP1 2050","INM-CM5-0",2098,2
"SSP1 2050","INM-CM5-0",2099,5
"SSP1 2050","INM-CM5-0",2100,0
"SSP1 2050","IPSL-CM6A-LR",2002,0
"SSP1 2050","IPSL-CM6A-LR",2003,0
"SSP1 2050","IPSL-CM6A-LR",2004,2
"SSP1 2050","IPSL-CM6A-LR",2005,0
"SSP1 2050","IPSL-CM6A-LR",2006,5
"SSP1 2050","IPSL-CM6A-LR",2007,4
"SSP1 2050","IPSL-CM6A-LR",2008,12
"SSP1 2050","IPSL-CM6A-LR",2009,3
"SSP1 2050","IPSL-CM6A-LR",2010,15
"SSP1 2050","IPSL-CM6A-LR",2011,4
"SSP1 2050","IPSL-CM6A-LR",2012,5
"SSP1 2050","IPSL-CM6A-LR",2013,0
"SSP1 2050","IPSL-CM6A-LR",2014,0
"SSP1 2050","IPSL-CM6A-LR",2015,0
