"Year","Month","Day","Tmax","Tmin","Data_source","Date"
2075,10,26,18.2737842941307,8.07504358052153,"simulated",2000-10-26
2075,10,27,8.0421952070909,2.74147726658983,"simulated",2000-10-27
2075,10,28,7.0649824115777,3.56540055148191,"simulated",2000-10-28
2075,10,29,8.45450809818037,0.15563480557504,"simulated",2000-10-29
2075,10,30,9.762088413725,1.76220358334774,"simulated",2000-10-30
2075,10,31,9.5639668093054,-1.63750309481611,"simulated",2000-10-31
2075,11,1,4.56079685638869,-2.63861069125624,"simulated",2000-11-01
2075,11,2,10.2685136462137,1.76945688507058,"simulated",2000-11-02
2075,11,3,12.9599459874794,4.96226845157813,"simulated",2000-11-03
2075,11,4,11.8038903491343,4.5032692585468,"simulated",2000-11-04
2075,11,5,16.4852200650866,9.18776683024865,"simulated",2000-11-05
2075,11,6,19.6181289380644,8.3212603001904,"simulated",2000-11-06
2075,11,7,17.0814757476164,8.980078397419,"simulated",2000-11-07
2075,11,8,13.198092929263,7.19918051603652,"simulated",2000-11-08
2075,11,9,11.620816881301,6.52004083157136,"simulated",2000-11-09
2075,11,10,11.915607333534,7.41499172414112,"simulated",2000-11-10
2075,11,11,9.14321569559761,3.64470419845746,"simulated",2000-11-11
2075,11,12,10.2208862854518,7.92061518918241,"simulated",2000-11-12
2075,11,13,9.94352283282608,6.14307416814902,"simulated",2000-11-13
2075,11,14,10.800177604781,6.80132349563091,"simulated",2000-11-14
2075,11,15,9.1307399586778,6.33115063779681,"simulated",2000-11-15
2075,11,16,8.06225811963345,3.56275066096344,"simulated",2000-11-16
2075,11,17,8.12479904470235,2.32553656773881,"simulated",2000-11-17
2075,11,18,9.33526076369184,2.0360671646093,"simulated",2000-11-18
2075,11,19,9.90943273516331,-0.0865669964474787,"simulated",2000-11-19
2075,11,20,12.148817464473,3.84984333640632,"simulated",2000-11-20
2075,11,21,11.272738434993,2.67162739381729,"simulated",2000-11-21
2075,11,22,10.2136230154437,-0.981849479408416,"simulated",2000-11-22
2075,11,23,9.02438757389522,1.22795550398484,"simulated",2000-11-23
2075,11,24,5.70692724669394,-1.59217713720667,"simulated",2000-11-24
2075,11,25,8.65343593859629,2.65614004520471,"simulated",2000-11-25
2075,11,26,10.4540602007396,3.1565388145609,"simulated",2000-11-26
2075,11,27,6.8369681504283,-4.1586232574046,"simulated",2000-11-27
2075,11,28,10.2776717541424,2.28050846956325,"simulated",2000-11-28
2075,11,29,10.2274106060202,5.22926230818689,"simulated",2000-11-29
2075,11,30,11.9154298146576,3.51448122718798,"simulated",2000-11-30
2075,12,1,7.76264829963747,3.9621996349604,"simulated",2000-12-01
2075,12,2,11.0665332475478,0.370534449407624,"simulated",2000-12-02
2075,12,3,4.32855004850672,-0.37185237882608,"simulated",2000-12-03
2075,12,4,4.99620459219757,-2.80036652607496,"simulated",2000-12-04
2075,12,5,1.32452089306102,-2.87537399219295,"simulated",2000-12-05
2075,12,6,1.31222175213939,-1.38825057863431,"simulated",2000-12-06
2075,12,7,-0.714331598530661,-4.51445754327053,"simulated",2000-12-07
2075,12,8,-1.79701811579356,-3.49680635424187,"simulated",2000-12-08
2075,12,9,-0.065314476866364,-5.36350713367121,"simulated",2000-12-09
2075,12,10,0.246897773897823,-7.55117942802076,"simulated",2000-12-10
2075,12,11,0.785620428522934,-8.01479027648129,"simulated",2000-12-11
2075,12,12,-0.456907015915997,-6.45574864121107,"simulated",2000-12-12
2075,12,13,4.55235298649715,-1.14606783977358,"simulated",2000-12-13
2075,12,14,7.54888738061642,-0.634500980881301,"simulated",2000-12-14
2075,12,15,11.9718081095052,4.57170841807707,"simulated",2000-12-15
2075,12,16,9.3498786218,5.84989219492296,"simulated",2000-12-16
2075,12,17,10.1107866367937,4.70990028423583,"simulated",2000-12-17
2075,12,18,7.11511905861877,4.71488311500187,"simulated",2000-12-18
2075,12,19,4.58881116997647,1.88908976955646,"simulated",2000-12-19
2075,12,20,8.25613149118774,0.85603179975964,"simulated",2000-12-20
2075,12,21,4.65034127598586,0.152615066532915,"simulated",2000-12-21
2075,12,22,5.55445372356295,1.75379484844152,"simulated",2000-12-22
2075,12,23,4.15553340581331,-1.74398316783538,"simulated",2000-12-23
2075,12,24,0.827397262217446,-1.9717801735064,"simulated",2000-12-24
2075,12,25,-1.24022191076081,-3.23922113175158,"simulated",2000-12-25
2075,12,26,0.985802351834562,-3.51289464208078,"simulated",2000-12-26
2075,12,27,5.06288394749817,-6.94087112446686,"simulated",2000-12-27
2075,12,28,3.67353944223742,-4.62288035572713,"simulated",2000-12-28
2075,12,29,4.06728739319309,-3.62931048439612,"simulated",2000-12-29
2075,12,30,4.84670072192658,-0.654892098078212,"simulated",2000-12-30
2075,12,31,6.26636088432136,-4.73726136606421,"simulated",2000-12-31
2076,1,1,9.0019597905364,0.00671857842394363,"simulated",2000-01-01
2076,1,2,11.5523864185257,2.55005030030742,"simulated",2000-01-02
2076,1,3,14.3062992241248,5.40723426793252,"simulated",2000-01-03
2076,1,4,13.3516284971973,6.05259558480143,"simulated",2000-01-04
2076,1,5,7.63953654035029,0.640014370045322,"simulated",2000-01-05
2076,1,6,3.83617813405666,-0.665232968959188,"simulated",2000-01-06
2076,1,7,5.67456867212555,1.67526376310358,"simulated",2000-01-07
2076,1,8,9.00618498041851,1.2062501480276,"simulated",2000-01-08
2076,1,9,9.80177445416128,2.50180448232714,"simulated",2000-01-09
2076,1,10,11.3727049240284,4.97350718968239,"simulated",2000-01-10
2076,1,11,7.56472311357311,1.26384626109434,"simulated",2000-01-11
2076,1,12,10.3030526085993,4.20272562489402,"simulated",2000-01-12
2076,1,13,8.6586444648291,5.35887959573762,"simulated",2000-01-13
2076,1,14,0.421112602705785,-1.6794585815284,"simulated",2000-01-14
2076,1,15,0.688811469631191,-3.31168084941194,"simulated",2000-01-15
2076,1,16,1.31391433904739,-5.18749192936483,"simulated",2000-01-16
2076,1,17,5.12409637121916,-3.17430661699188,"simulated",2000-01-17
2076,1,18,4.62417075918643,-4.17777465974417,"simulated",2000-01-18
2076,1,19,8.28585616979685,0.0868582226051995,"simulated",2000-01-19
2076,1,20,11.4821078040134,5.08291006966749,"simulated",2000-01-20
2076,1,21,12.980921841053,9.68100246602483,"simulated",2000-01-21
2076,1,22,12.4103171136683,8.31101617889551,"simulated",2000-01-22
2076,1,23,8.36032436605586,6.3606222534478,"simulated",2000-01-23
2076,1,24,4.62413866592107,2.32420006402445,"simulated",2000-01-24
2076,1,25,5.30477375659063,2.60520007981411,"simulated",2000-01-25
2076,1,26,-1.9010626620215,-5.10034684005303,"simulated",2000-01-26
2076,1,27,-5.89381275896802,-6.49377856830536,"simulated",2000-01-27
2076,1,28,-1.12855096484359,-4.12833168456866,"simulated",2000-01-28
2076,1,29,-4.16363868355689,-6.56329867979819,"simulated",2000-01-29
2076,1,30,0.304120453524503,-5.49687435808261,"simulated",2000-01-30
2076,1,31,4.25748467781251,-1.84338220424912,"simulated",2000-01-31
2076,2,1,1.57793550451031,-2.42255681453282,"simulated",2000-02-01
2076,2,2,8.23822331623679,1.13990080704176,"simulated",2000-02-02
2076,2,3,8.44315014967546,-1.65691650331617,"simulated",2000-02-03
2076,2,4,7.19657603276783,-4.80447334490811,"simulated",2000-02-04
2076,2,5,6.9888490540209,1.8885094470041,"simulated",2000-02-05
2076,2,6,15.9814031349435,5.67846800721153,"simulated",2000-02-06
2076,2,7,16.761086219559,10.7605736229919,"simulated",2000-02-07
2076,2,8,14.8067787470755,5.40636945277258,"simulated",2000-02-08
2076,2,9,13.157516175238,7.15570694114802,"simulated",2000-02-09
2076,2,10,9.68865782979405,6.18861277156452,"simulated",2000-02-10
2076,2,11,11.7777800823536,7.77806255181558,"simulated",2000-02-11
2076,2,12,14.2338075523995,5.633806157104,"simulated",2000-02-12
2076,2,13,19.0412301981729,5.64330921834417,"simulated",2000-02-13
2076,2,14,16.0928717252141,8.29173451931906,"simulated",2000-02-14
2076,2,15,14.8757270914908,6.07376990905003,"simulated",2000-02-15
2076,2,16,10.8480972602815,1.84800005849667,"simulated",2000-02-16
2076,2,17,7.55922403363023,2.05772533440799,"simulated",2000-02-17
2076,2,18,9.4198306664708,-2.38254916672602,"simulated",2000-02-18
2076,2,19,14.5137955427639,7.81496921260481,"simulated",2000-02-19
2076,2,20,12.9058203352259,7.00640316245862,"simulated",2000-02-20
2076,2,21,19.3412860873563,10.7412846920608,"simulated",2000-02-21
2076,2,22,17.5459239621494,4.74312813501969,"simulated",2000-02-22
2076,2,23,19.786346527057,6.08531694626423,"simulated",2000-02-23
2076,2,24,15.741949248977,5.64188259598536,"simulated",2000-02-24
2076,2,25,15.4668737549508,3.9635281876417,"simulated",2000-02-25
2076,2,26,14.3601641516939,2.35911477401801,"simulated",2000-02-26
2076,2,27,12.4330374595394,-1.07170817744039,"simulated",2000-02-27
2076,2,28,7.37981733270329,-4.71838930499098,"simulated",2000-02-28
2076,2,29,7.27978607323265,-4.72164859437995,"simulated",2000-02-29
2076,3,1,7.57869465320629,-6.02202845648309,"simulated",2000-03-01
2076,3,2,7.4313373061241,-4.57200855789851,"simulated",2000-03-02
2076,3,3,3.53441460985207,-7.16632653704541,"simulated",2000-03-03
2076,3,4,7.13145064963838,-7.87105433084019,"simulated",2000-03-04
2076,3,5,9.50314632167126,-4.8964149135326,"simulated",2000-03-05
2076,3,6,10.2107030340995,-1.7919318190147,"simulated",2000-03-06
2076,3,7,13.3640464975363,-2.13954718965221,"simulated",2000-03-07
2076,3,8,11.5064447729836,-0.497176146246502,"simulated",2000-03-08
2076,3,9,11.514957515977,4.91440619770447,"simulated",2000-03-09
2076,3,10,13.0631060904896,4.06064173342582,"simulated",2000-03-10
2076,3,11,12.0366040435489,4.53385024726428,"simulated",2000-03-11
2076,3,12,14.2080937323772,1.4745587124587,"simulated",2000-03-12
2076,3,13,15.1908734033768,2.19211029117506,"simulated",2000-03-13
2076,3,14,12.044200011291,6.7440966444697,"simulated",2000-03-14
2076,3,15,10.2063563748098,0.906788235323657,"simulated",2000-03-15
2076,3,16,9.93142585288235,-2.66820670823245,"simulated",2000-03-16
2076,3,17,9.07767711600345,-2.22629922714511,"simulated",2000-03-17
2076,3,18,11.0975156027355,-1.20694944675504,"simulated",2000-03-18
2076,3,19,13.279854845738,-5.7269346994923,"simulated",2000-03-19
2076,3,20,11.3150033591451,-2.58437761258431,"simulated",2000-03-20
2076,3,21,7.58637258408592,3.58517504809043,"simulated",2000-03-21
2076,3,22,6.79052051056073,2.78932297456524,"simulated",2000-03-22
2076,3,23,6.23517304740904,0.733269827543021,"simulated",2000-03-23
2076,3,24,4.98566082412972,-0.0136416264032713,"simulated",2000-03-24
2076,3,25,11.3714554036188,2.66902064967922,"simulated",2000-03-25
2076,3,26,15.3124514875771,4.00847514442858,"simulated",2000-03-26
2076,3,27,9.4241266245775,2.52486529532943,"simulated",2000-03-27
2076,3,28,14.1260678123399,-3.17909092803856,"simulated",2000-03-28
2076,3,29,13.3179280064545,-2.185665680734,"simulated",2000-03-29
2076,3,30,15.7749762656421,-2.92815415700849,"simulated",2000-03-30
2076,3,31,18.1902394429656,5.59060688185083,"simulated",2000-03-31
2076,4,1,13.2969763079207,0.292181776001431,"simulated",2000-04-01
2076,4,2,12.6328750705788,-2.07008622152107,"simulated",2000-04-02
2076,4,3,6.69734514898112,1.19719546983357,"simulated",2000-04-03
2076,4,4,7.16970487278915,1.46987246942435,"simulated",2000-04-04
2076,4,5,4.51862714409302,0.118382878687745,"simulated",2000-04-05
2076,4,6,8.49968951308104,0.900375825562322,"simulated",2000-04-06
2076,4,7,8.83340916269862,1.33173166624932,"simulated",2000-04-07
2076,4,8,13.6957862395388,2.19270603908635,"simulated",2000-04-08
2076,4,9,18.048149682185,3.54942615200292,"simulated",2000-04-09
2076,4,10,16.3677419178303,3.66693777333534,"simulated",2000-04-10
2076,4,11,14.6663030607986,5.66490580179741,"simulated",2000-04-11
2076,4,12,6.96617767937232,3.86645603158938,"simulated",2000-04-12
2076,4,13,17.0550463896187,3.35459519855382,"simulated",2000-04-13
2076,4,14,16.8389610412305,8.13646275777165,"simulated",2000-04-14
2076,4,15,11.0467997627482,5.94662344138543,"simulated",2000-04-15
2076,4,16,9.50700169612373,5.10675743071845,"simulated",2000-04-16
2076,4,17,15.3424743880194,5.33931515451825,"simulated",2000-04-17
2076,4,18,19.7980740140371,9.79491478053588,"simulated",2000-04-18
2076,4,19,17.8640720363796,6.86146144859972,"simulated",2000-04-19
2076,4,20,15.0634767881896,4.66390904368968,"simulated",2000-04-20
2076,4,21,19.2027321799745,5.69957768767916,"simulated",2000-04-21
2076,4,22,15.0727917281605,3.37130167896469,"simulated",2000-04-22
2076,4,23,12.8296810500242,4.42898099101788,"simulated",2000-04-23
2076,4,24,17.379742670881,0.177454175352146,"simulated",2000-04-24
2076,4,25,14.2010997620724,-0.301091284715479,"simulated",2000-04-25
2076,4,26,19.0329331850854,-2.27298273694045,"simulated",2000-04-26
2076,4,27,17.7133863120251,-4.28907494309992,"simulated",2000-04-27
2076,4,28,16.76689310767,-0.235660410537097,"simulated",2000-04-28
2076,4,29,13.8328989807199,7.33227878992205,"simulated",2000-04-29
2076,4,30,9.14676703221557,7.14615300335406,"simulated",2000-04-30
2076,5,1,10.6695501320084,5.86916923726384,"simulated",2000-05-01
2076,5,2,11.6254465976874,5.22507426947166,"simulated",2000-05-02
2076,5,3,16.7579782609313,-0.0414737177681648,"simulated",2000-05-03
2076,5,4,14.2751511123641,0.273646901912409,"simulated",2000-05-04
2076,5,5,14.2108391948214,0.410392522313283,"simulated",2000-05-05
2076,5,6,16.6435344396744,0.742370771482226,"simulated",2000-05-06
2076,5,7,13.6784975720483,1.57907716251085,"simulated",2000-05-07
2076,5,8,16.1807204568626,2.97962851898088,"simulated",2000-05-08
2076,5,9,17.9271290441845,0.62682067603329,"simulated",2000-05-09
2076,5,10,16.2015974498281,5.90176110603194,"simulated",2000-05-10
2076,5,11,15.0134638988954,4.0137860875593,"simulated",2000-05-11
2076,5,12,18.659740529169,0.656274598054786,"simulated",2000-05-12
2076,5,13,21.4877044667815,7.28607101022682,"simulated",2000-05-13
2076,5,14,17.3825576588195,8.18020500489845,"simulated",2000-05-14
2076,5,15,14.3466616403195,9.44659227385663,"simulated",2000-05-15
2076,5,16,18.0319872295806,1.23152027213017,"simulated",2000-05-16
2076,5,17,23.7429330161355,3.24105557920037,"simulated",2000-05-17
2076,5,18,30.7193444396554,9.21697510288604,"simulated",2000-05-18
2076,5,19,28.6402930056061,4.43867011047181,"simulated",2000-05-19
2076,5,20,24.214649558309,1.91157383546359,"simulated",2000-05-20
2076,5,21,17.3586702129081,8.55879811819886,"simulated",2000-05-21
2076,5,22,18.1704169774022,9.47033285453631,"simulated",2000-05-22
2076,5,23,17.6503378324647,2.84889686470909,"simulated",2000-05-23
2076,5,24,21.8279468661815,2.82540760628964,"simulated",2000-05-24
2076,5,25,21.4923268023447,4.79183723269135,"simulated",2000-05-25
2076,5,26,25.495689104438,2.19123613436953,"simulated",2000-05-26
2076,5,27,25.1343617705875,4.73514194843359,"simulated",2000-05-27
2076,5,28,20.6360038084983,11.7361909136551,"simulated",2000-05-28
2076,5,29,15.9006082859284,14.1004994904741,"simulated",2000-05-29
2076,5,30,15.0124631357563,12.01184175942,"simulated",2000-05-30
2076,5,31,17.09776697677,9.99780400041713,"simulated",2000-05-31
2076,6,1,17.8513811853684,10.7514182090156,"simulated",2000-06-01
2076,6,2,15.7964673872918,8.39610161980514,"simulated",2000-06-02
2076,6,3,18.5018722115223,7.00027824467154,"simulated",2000-06-03
2076,6,4,23.7888809547452,2.28665183743177,"simulated",2000-06-04
2076,6,5,21.3664889082004,4.866911927318,"simulated",2000-06-05
2076,6,6,18.9097938573112,7.01023349121233,"simulated",2000-06-06
2076,6,7,16.2328380643888,6.23250088014104,"simulated",2000-06-07
2076,6,8,14.501343894333,8.90130355249477,"simulated",2000-06-08
2076,6,9,19.8041378621167,6.30539544276904,"simulated",2000-06-09
2076,6,10,15.7037056210418,8.10380693268466,"simulated",2000-06-10
2076,6,11,15.8820464153267,8.38182146417509,"simulated",2000-06-11
2076,6,12,16.8601268204782,8.95986600116462,"simulated",2000-06-12
2076,6,13,17.8118035211083,13.8112880557705,"simulated",2000-06-13
2076,6,14,17.8974352855386,10.8976807312755,"simulated",2000-06-14
2076,6,15,18.2963712385781,12.2963671531111,"simulated",2000-06-15
2076,6,16,16.7376080348343,10.1372014154693,"simulated",2000-06-16
2076,6,17,17.633650808829,6.63445408846641,"simulated",2000-06-17
2076,6,18,18.7717063101231,5.97290851397936,"simulated",2000-06-18
2076,6,19,19.286756777007,2.58761356219198,"simulated",2000-06-19
2076,6,20,21.9828887704627,4.18009937956303,"simulated",2000-06-20
2076,6,21,22.8954279512564,4.39399181733883,"simulated",2000-06-21
2076,6,22,22.7817630617098,4.78252849912276,"simulated",2000-06-22
2076,6,23,15.8177202467778,10.6181091013597,"simulated",2000-06-23
2076,6,24,16.8773439270072,8.9770831076936,"simulated",2000-06-24
2076,6,25,21.8399645805226,8.34122216117498,"simulated",2000-06-25
2076,6,26,27.1121406152411,5.11374515260512,"simulated",2000-06-26
2076,6,27,24.6858899828329,10.68740254299,"simulated",2000-06-27
2076,6,28,28.3736486462103,11.3729773455441,"simulated",2000-06-28
2076,6,29,26.2173497238967,6.91876335645928,"simulated",2000-06-29
2076,6,30,22.2927016875389,12.7927235638328,"simulated",2000-06-30
2076,7,1,24.1835008690457,15.6836865462193,"simulated",2000-07-01
2076,7,2,21.1857179708647,13.5853193481793,"simulated",2000-07-02
2076,7,3,27.8347804955027,8.33461626868675,"simulated",2000-07-03
2076,7,4,27.586209103736,9.08772975716407,"simulated",2000-07-04
2076,7,5,23.1045771552087,11.1044393730692,"simulated",2000-07-05
2076,7,6,21.1591987258687,11.9590630138523,"simulated",2000-07-06
2076,7,7,21.4601588685343,11.1609772055056,"simulated",2000-07-07
2076,7,8,21.0715950975833,8.2720168322615,"simulated",2000-07-08
2076,7,9,20.2581842429293,8.75802517555304,"simulated",2000-07-09
2076,7,10,27.0687945852477,6.16842899596651,"simulated",2000-07-10
2076,7,11,21.9282824626216,5.92817144265613,"simulated",2000-07-11
2076,7,12,24.2167991542387,7.21662416614245,"simulated",2000-07-12
2076,7,13,29.8763015913244,7.77589153718901,"simulated",2000-07-13
2076,7,14,26.7969058586536,10.1965487361548,"simulated",2000-07-14
2076,7,15,26.5057947956107,10.4056001825452,"simulated",2000-07-15
2076,7,16,27.1832397750303,10.5835690432227,"simulated",2000-07-16
2076,7,17,26.8523652884565,15.3526841856277,"simulated",2000-07-17
2076,7,18,28.5136944237605,15.0138197096613,"simulated",2000-07-18
2076,7,19,34.3976461473807,12.2972360932453,"simulated",2000-07-19
2076,7,20,31.3216014155031,12.3213073920311,"simulated",2000-07-20
2076,7,21,26.3298175665662,7.82950279543128,"simulated",2000-07-21
2076,7,22,22.2664269564866,9.46672189063144,"simulated",2000-07-22
2076,7,23,23.4051032398967,7.40499221993125,"simulated",2000-07-23
2076,7,24,23.697755976981,11.9978914475228,"simulated",2000-07-24
2076,7,25,25.7261396409192,13.7261894979878,"simulated",2000-07-25
2076,7,26,24.9763756534444,12.9762201878961,"simulated",2000-07-26
2076,7,27,23.028268721456,17.128155998835,"simulated",2000-07-27
2076,7,28,24.3864737319413,11.8864060388906,"simulated",2000-07-28
2076,7,29,26.2345650956854,8.93571547579172,"simulated",2000-07-29
2076,7,30,24.4085471977962,12.2089533670593,"simulated",2000-07-30
2076,7,31,23.677027747401,13.1768173099101,"simulated",2000-07-31
2076,8,1,19.0264211516623,15.7264424131065,"simulated",2000-08-01
2076,8,2,21.8160988078836,12.9162484897428,"simulated",2000-08-02
2076,8,3,23.9644185521859,10.5641498067606,"simulated",2000-08-03
2076,8,4,28.503212391282,13.3020191370634,"simulated",2000-08-04
2076,8,5,27.2651977845701,18.2664214921321,"simulated",2000-08-05
2076,8,6,24.40798015981,21.1081653794434,"simulated",2000-08-06
2076,8,7,23.6829431069908,18.1830229474487,"simulated",2000-08-07
2076,8,8,21.5149723777323,19.5151121098458,"simulated",2000-08-08
2076,8,9,20.5240520642811,17.2242372839145,"simulated",2000-08-09
2076,8,10,19.2052502255767,13.3049572680993,"simulated",2000-08-10
2076,8,11,19.770586370666,11.7703928563223,"simulated",2000-08-11
2076,8,12,23.2934401919734,12.2962755230453,"simulated",2000-08-12
2076,8,13,22.2138210389758,9.91307498614156,"simulated",2000-08-13
2076,8,14,21.7851065781314,8.98832864768549,"simulated",2000-08-14
2076,8,15,21.0333787644102,8.83297175624093,"simulated",2000-08-15
2076,8,16,21.1917014872312,8.29076821659394,"simulated",2000-08-16
2076,8,17,22.0474828040536,9.14654953341632,"simulated",2000-08-17
2076,8,18,24.8774891297321,9.87632543480377,"simulated",2000-08-18
2076,8,19,17.1378838351875,15.1380235673009,"simulated",2000-08-19
2076,8,20,18.8394126485136,14.8395076728213,"simulated",2000-08-20
2076,8,21,19.4690315538877,14.1700318056581,"simulated",2000-08-21
2076,8,22,18.7548853710426,12.355073264359,"simulated",2000-08-22
2076,8,23,20.9365291999395,8.93993301275693,"simulated",2000-08-23
2076,8,24,15.7987915598116,12.7991226011439,"simulated",2000-08-24
2076,8,25,20.4762084266085,6.97651140812201,"simulated",2000-08-25
2076,8,26,21.0483408969017,5.04910148358315,"simulated",2000-08-26
2076,8,27,17.6986064488351,7.49923107217596,"simulated",2000-08-27
2076,8,28,17.0911377056317,7.8905316180764,"simulated",2000-08-28
2076,8,29,15.2550285088463,11.0553732065507,"simulated",2000-08-29
2076,8,30,20.590778607103,5.78958364617232,"simulated",2000-08-30
2076,8,31,23.3587680946867,5.8609062197241,"simulated",2000-08-31
2076,9,1,23.7248707498288,3.92312730439508,"simulated",2000-09-01
2076,9,2,23.3943270297678,5.59291435705455,"simulated",2000-09-02
2076,9,3,14.2128760592738,10.8130120145752,"simulated",2000-09-03
2076,9,4,15.307355704044,12.1070185018029,"simulated",2000-09-04
2076,9,5,17.6609632270802,10.5602055469246,"simulated",2000-09-05
2076,9,6,22.2781817709236,13.2778915702463,"simulated",2000-09-06
2076,9,7,26.170978028555,11.6739956025161,"simulated",2000-09-07
2076,9,8,23.564936416095,10.5690820044146,"simulated",2000-09-08
2076,9,9,18.8591587741834,12.8589148231664,"simulated",2000-09-09
2076,9,10,15.2868498500746,10.7867636106217,"simulated",2000-09-10
2076,9,11,14.3066777954723,7.00590047695381,"simulated",2000-09-11
2076,9,12,17.0669691398392,5.06996082964861,"simulated",2000-09-12
2076,9,13,16.7251982733173,7.62536311596604,"simulated",2000-09-13
2076,9,14,17.5560096806053,9.55616907078752,"simulated",2000-09-14
2076,9,15,21.0167089292052,11.8157368396341,"simulated",2000-09-15
2076,9,16,17.2414914083047,11.2412474572878,"simulated",2000-09-16
2076,9,17,16.9075413870597,8.61128724940769,"simulated",2000-09-17
2076,9,18,18.5989878095798,6.60343234711047,"simulated",2000-09-18
2076,9,19,14.7963494688198,5.37887524711498,"simulated",2000-09-19
2076,9,20,13.7265581549819,4.22901832438177,"simulated",2000-09-20
2076,9,21,16.889796840387,-0.805331392920515,"simulated",2000-09-21
2076,9,22,13.1080338836844,5.41072597000069,"simulated",2000-09-22
2076,9,23,14.5185899878889,3.41912273410131,"simulated",2000-09-23
2076,9,24,12.2566507674256,4.55934285374197,"simulated",2000-09-24
2076,9,25,11.8142528948919,4.71449034731141,"simulated",2000-09-25
2076,9,26,17.9855044568809,1.28791807426067,"simulated",2000-09-26
2076,9,27,17.8971703042527,3.89724200584866,"simulated",2000-09-27
2076,9,28,13.6266035078381,3.92839630634762,"simulated",2000-09-28
2076,9,29,16.5053267949329,6.00814511399203,"simulated",2000-09-29
2076,9,30,14.4661392115847,8.36646168007869,"simulated",2000-09-30
2076,10,1,19.2920613003682,10.9958071627162,"simulated",2000-10-01
2076,10,2,17.3375682077991,7.84002837719898,"simulated",2000-10-02
2076,10,3,15.9765622490146,7.27939456652126,"simulated",2000-10-03
2076,10,4,8.87543185410634,5.37487718419376,"simulated",2000-10-04
2076,10,5,9.67641530236881,3.57679795986365,"simulated",2000-10-05
2076,10,6,9.90889872587676,3.00886807842307,"simulated",2000-10-06
2076,10,7,13.7819050421776,1.78048903241735,"simulated",2000-10-07
2076,10,8,13.2033260808922,4.60241148089876,"simulated",2000-10-08
2076,10,9,15.2119816757969,4.71177723114622,"simulated",2000-10-09
2076,10,10,17.0562442371848,8.8602481050674,"simulated",2000-10-10
2076,10,11,21.2994364426463,7.60579654262259,"simulated",2000-10-11
2076,10,12,20.4971464291889,6.00006139030214,"simulated",2000-10-12
2076,10,13,17.5810851906085,2.78695945758446,"simulated",2000-10-13
2076,10,14,17.112803177785,4.11589945986429,"simulated",2000-10-14
2076,10,15,16.4903319242811,2.49452456928566,"simulated",2000-10-15
2076,10,16,20.098159596416,6.60036213796943,"simulated",2000-10-16
2076,10,17,16.7594747836241,5.96386541219213,"simulated",2000-10-17
2076,10,18,13.4476051482347,5.45008546174713,"simulated",2000-10-18
2076,10,19,13.5827827724997,3.48324692363156,"simulated",2000-10-19
2076,10,20,12.8566415532387,5.15933962030417,"simulated",2000-10-20
2076,10,21,11.10499999381,4.20496934635629,"simulated",2000-10-21
2076,10,22,13.8387268798455,1.14316704471404,"simulated",2000-10-22
2076,10,23,8.61024178944416,-0.0879263859294896,"simulated",2000-10-23
2076,10,24,13.9966049941035,-3.99530421468924,"simulated",2000-10-24
2076,10,25,12.2758298816613,-2.02072983967637,"simulated",2000-10-25
2076,10,26,14.0544783468126,1.85335623722588,"simulated",2000-10-26
2076,10,27,18.2849459443612,9.58677776898755,"simulated",2000-10-27
2076,10,28,12.7501879195231,4.55320224615715,"simulated",2000-10-28
2076,10,29,10.9963961364372,4.29766875989221,"simulated",2000-10-29
2076,10,30,11.0087468536041,8.10833045841405,"simulated",2000-10-30
2076,10,31,10.1873632711555,6.4870526416131,"simulated",2000-10-31
2076,11,1,15.6891698095107,4.19047424108816,"simulated",2000-11-01
2076,11,2,11.5170194404517,3.61574044809508,"simulated",2000-11-02
2076,11,3,11.0327239464966,5.03200464329626,"simulated",2000-11-03
2076,11,4,15.9731835209537,9.77542706578106,"simulated",2000-11-04
2076,11,5,11.9521356889863,8.55173541634709,"simulated",2000-11-05
2076,11,6,12.4359808055046,6.73617019656538,"simulated",2000-11-06
2076,11,7,14.390375187684,6.39337371037028,"simulated",2000-11-07
2076,11,8,14.942924603251,6.24464212500633,"simulated",2000-11-08
2076,11,9,12.1993967788339,5.40025922510897,"simulated",2000-11-09
2076,11,10,8.40498338870888,0.906547991794103,"simulated",2000-11-10
2076,11,11,10.4909467065867,2.69098194957749,"simulated",2000-11-11
2076,11,12,6.72489206976439,-1.67605651770524,"simulated",2000-11-12
2076,11,13,5.10704949756943,-0.0936064388915847,"simulated",2000-11-13
2076,11,14,3.70743186960023,-0.993076498609863,"simulated",2000-11-14
2076,11,15,7.2870541554867,1.38771717112226,"simulated",2000-11-15
2076,11,16,8.5848350685121,1.1854039521707,"simulated",2000-11-16
2076,11,17,5.32614965207394,2.5262547914765,"simulated",2000-11-17
2076,11,18,8.2518488712583,6.45194553282669,"simulated",2000-11-18
2076,11,19,6.77797388323296,4.57788528679964,"simulated",2000-11-19
2076,11,20,5.16624703472162,3.86604113731537,"simulated",2000-11-20
2076,11,21,4.80552433253025,3.505318435124,"simulated",2000-11-21
2076,11,22,6.45340189856341,0.954890401423259,"simulated",2000-11-22
2076,11,23,8.77583689784348,-3.62280468306962,"simulated",2000-11-23
2076,11,24,6.61378661566238,-0.187116020198069,"simulated",2000-11-24
2076,11,25,5.97082185299702,-1.92824978885129,"simulated",2000-11-25
